2024-11-16 23:15:00 : ===================== 2024-11-16T23:15:00.750593 =====================
2024-11-16 23:15:00 : ===================== FINE-TUNING ON PROMPT 7 =====================
2024-11-16 23:15:00 : Settings: Namespace(data='init/asap_5_splits.csv', bert_model_path='../../../ix/ix_models/Multi-Scale-BERT-AES-Models/p8_3', chunk_sizes='90_30_130_10', prompt=[7], batch_size=16, epochs=80, sample=-1, learning_rate=6e-05, result_file='results/finetune/p7.txt', save_model='../../../ix/ix_models/Multi-Scale-BERT-AES-Models/p7/p7.pt', device='cuda', log=PosixPath('logs/finetune-p7.log'), comment='Using google-bert/bert-base-uncased. Removed the direct path to their finetuned word and chunk models.')
2024-11-16 23:15:00 : Additional Comments: Using google-bert/bert-base-uncased. Removed the direct path to their finetuned word and chunk models.
2024-11-16 23:15:03 : Train/Eval/Test: 918/337/314
2024-11-16 23:15:03 : Started training loop for p7.pt
2024-11-16 23:15:07 : 1/80 | 0/58: 99.64878
2024-11-19 03:22:47 : 29/80 | 23/58: 0.03290
2024-11-19 03:22:49 : 29/80 | 24/58: 0.05780
2024-11-19 03:22:51 : 29/80 | 25/58: 0.03631
2024-11-19 03:22:53 : 29/80 | 26/58: 0.05028
2024-11-19 03:22:54 : 29/80 | 27/58: 0.09935
2024-11-19 03:22:56 : 29/80 | 28/58: 0.05603
2024-11-19 03:22:57 : 29/80 | 29/58: 0.06374
2024-11-19 03:22:59 : 29/80 | 30/58: 0.05414
2024-11-19 03:23:01 : 29/80 | 31/58: 0.07945
2024-11-19 03:23:02 : 29/80 | 32/58: 0.03791
2024-11-19 03:23:04 : 29/80 | 33/58: 0.02029
2024-11-19 03:23:06 : 29/80 | 34/58: 0.06529
2024-11-19 03:23:07 : 29/80 | 35/58: 0.06261
2024-11-19 03:23:09 : 29/80 | 36/58: 0.03490
2024-11-19 03:23:11 : 29/80 | 37/58: 0.07733
2024-11-19 03:23:12 : 29/80 | 38/58: 0.05665
2024-11-19 03:23:14 : 29/80 | 39/58: 0.04604
2024-11-19 03:23:16 : 29/80 | 40/58: 0.04396
2024-11-19 03:23:17 : 29/80 | 41/58: 0.05996
2024-11-19 03:23:19 : 29/80 | 42/58: 0.07710
2024-11-19 03:23:21 : 29/80 | 43/58: 0.05777
2024-11-19 03:23:22 : 29/80 | 44/58: 0.02205
2024-11-19 03:23:24 : 29/80 | 45/58: 0.02740
2024-11-19 03:23:26 : 29/80 | 46/58: 0.04375
2024-11-19 03:23:28 : 29/80 | 47/58: 0.04618
2024-11-19 03:23:29 : 29/80 | 48/58: 0.08891
2024-11-19 03:23:31 : 29/80 | 49/58: 0.06289
2024-11-19 03:23:33 : 29/80 | 50/58: 0.11550
2024-11-19 03:23:34 : 29/80 | 51/58: 0.09036
2024-11-19 03:23:36 : 29/80 | 52/58: 0.08164
2024-11-19 03:23:37 : 29/80 | 53/58: 0.07686
2024-11-19 03:23:39 : 29/80 | 54/58: 0.06252
2024-11-19 03:23:41 : 29/80 | 55/58: 0.06435
2024-11-19 03:23:42 : 29/80 | 56/58: 0.08946
2024-11-19 03:23:44 : 29/80 | 57/58: 0.03567
2024-11-19 03:23:46 : 29/80 | 58/58: 0.04474
2024-11-19 03:24:16 : 29: Evaluation loss: 4.51978 | Pearson: 0.75800 | QWK:  0.73200
2024-11-19 03:24:18 : 30/80 | 1/58: 0.13962
2024-11-19 03:24:20 : 30/80 | 2/58: 0.10054
2024-11-19 03:24:21 : 30/80 | 3/58: 0.08590
2024-11-19 03:24:23 : 30/80 | 4/58: 0.08759
2024-11-19 03:24:25 : 30/80 | 5/58: 0.07488
2024-11-19 03:24:26 : 30/80 | 6/58: 0.05565
2024-11-19 03:24:28 : 30/80 | 7/58: 0.03552
2024-11-19 03:24:30 : 30/80 | 8/58: 0.05591
2024-11-19 03:24:31 : 30/80 | 9/58: 0.07312
2024-11-19 03:24:33 : 30/80 | 10/58: 0.08850
2024-11-19 03:24:35 : 30/80 | 11/58: 0.05298
2024-11-19 03:24:36 : 30/80 | 12/58: 0.04319
2024-11-19 03:24:38 : 30/80 | 13/58: 0.04881
2024-11-19 03:24:40 : 30/80 | 14/58: 0.07286
2024-11-19 03:24:41 : 30/80 | 15/58: 0.05064
2024-11-19 03:24:43 : 30/80 | 16/58: 0.07631
2024-11-19 03:24:45 : 30/80 | 17/58: 0.09538
2024-11-19 03:24:47 : 30/80 | 18/58: 0.07256
2024-11-19 03:24:48 : 30/80 | 19/58: 0.07135
2024-11-19 03:24:50 : 30/80 | 20/58: 0.04406
2024-11-19 03:24:52 : 30/80 | 21/58: 0.06885
2024-11-19 03:24:53 : 30/80 | 22/58: 0.11418
2024-11-19 03:24:55 : 30/80 | 23/58: 0.06360
2024-11-19 03:24:57 : 30/80 | 24/58: 0.05373
2024-11-19 03:24:58 : 30/80 | 25/58: 0.04431
2024-11-19 03:25:00 : 30/80 | 26/58: 0.03352
2024-11-19 03:25:02 : 30/80 | 27/58: 0.06853
2024-11-19 03:25:03 : 30/80 | 28/58: 0.04748
2024-11-19 03:25:05 : 30/80 | 29/58: 0.07426
2024-11-19 03:25:07 : 30/80 | 30/58: 0.05282
2024-11-19 03:25:08 : 30/80 | 31/58: 0.04675
2024-11-19 03:25:10 : 30/80 | 32/58: 0.03120
2024-11-19 03:25:12 : 30/80 | 33/58: 0.04578
2024-11-19 03:25:13 : 30/80 | 34/58: 0.04193
2024-11-19 03:25:15 : 30/80 | 35/58: 0.03199
2024-11-19 03:25:17 : 30/80 | 36/58: 0.04231
2024-11-19 03:25:18 : 30/80 | 37/58: 0.03983
2024-11-19 03:25:20 : 30/80 | 38/58: 0.06323
2024-11-19 03:25:22 : 30/80 | 39/58: 0.04638
2024-11-19 03:25:23 : 30/80 | 40/58: 0.06247
2024-11-19 03:25:25 : 30/80 | 41/58: 0.04037
2024-11-19 03:25:27 : 30/80 | 42/58: 0.04503
2024-11-19 03:25:28 : 30/80 | 43/58: 0.05164
2024-11-19 03:25:30 : 30/80 | 44/58: 0.06561
2024-11-19 03:25:32 : 30/80 | 45/58: 0.05332
2024-11-19 03:25:34 : 30/80 | 46/58: 0.09972
2024-11-19 03:25:35 : 30/80 | 47/58: 0.05953
2024-11-19 03:25:37 : 30/80 | 48/58: 0.05036
2024-11-19 03:25:39 : 30/80 | 49/58: 0.03234
2024-11-19 03:25:40 : 30/80 | 50/58: 0.03147
2024-11-19 03:25:42 : 30/80 | 51/58: 0.06780
2024-11-19 03:25:44 : 30/80 | 52/58: 0.07390
2024-11-19 03:25:45 : 30/80 | 53/58: 0.07643
2024-11-19 03:25:47 : 30/80 | 54/58: 0.05338
2024-11-19 03:25:48 : 30/80 | 55/58: 0.09629
2024-11-19 03:25:50 : 30/80 | 56/58: 0.04127
2024-11-19 03:25:51 : 30/80 | 57/58: 0.03061
2024-11-19 03:25:53 : 30/80 | 58/58: 0.04006
2024-11-19 03:26:23 : 30: Evaluation loss: 4.58128 | Pearson: 0.75700 | QWK:  0.71500
2024-11-19 03:26:25 : 31/80 | 1/58: 0.09378
2024-11-19 03:26:27 : 31/80 | 2/58: 0.16597
2024-11-19 03:26:28 : 31/80 | 3/58: 0.08488
2024-11-19 03:26:30 : 31/80 | 4/58: 0.09172
2024-11-19 03:26:31 : 31/80 | 5/58: 0.05316
2024-11-19 03:26:33 : 31/80 | 6/58: 0.03504
2024-11-19 03:26:35 : 31/80 | 7/58: 0.06934
2024-11-19 03:26:36 : 31/80 | 8/58: 0.05947
2024-11-19 03:26:38 : 31/80 | 9/58: 0.08898
2024-11-19 03:26:40 : 31/80 | 10/58: 0.07417
2024-11-19 03:26:41 : 31/80 | 11/58: 0.07030
2024-11-19 03:26:43 : 31/80 | 12/58: 0.04726
2024-11-19 03:26:45 : 31/80 | 13/58: 0.07943
2024-11-19 03:26:47 : 31/80 | 14/58: 0.06645
2024-11-19 03:26:48 : 31/80 | 15/58: 0.02973
2024-11-19 03:26:50 : 31/80 | 16/58: 0.14739
2024-11-19 03:26:52 : 31/80 | 17/58: 0.08780
2024-11-19 03:26:53 : 31/80 | 18/58: 0.04144
2024-11-19 03:26:55 : 31/80 | 19/58: 0.04556
2024-11-19 03:26:57 : 31/80 | 20/58: 0.04783
2024-11-19 03:26:58 : 31/80 | 21/58: 0.02746
2024-11-19 03:27:00 : 31/80 | 22/58: 0.06109
2024-11-19 03:27:02 : 31/80 | 23/58: 0.05499
2024-11-19 03:27:03 : 31/80 | 24/58: 0.04964
2024-11-19 03:27:05 : 31/80 | 25/58: 0.03495
2024-11-19 03:27:07 : 31/80 | 26/58: 0.03122
2024-11-19 03:27:08 : 31/80 | 27/58: 0.10569
2024-11-19 03:27:10 : 31/80 | 28/58: 0.09731
2024-11-19 03:27:12 : 31/80 | 29/58: 0.06683
2024-11-19 03:27:13 : 31/80 | 30/58: 0.03281
2024-11-19 03:27:15 : 31/80 | 31/58: 0.06740
2024-11-19 03:27:17 : 31/80 | 32/58: 0.13323
2024-11-19 03:27:18 : 31/80 | 33/58: 0.03722
2024-11-19 03:27:20 : 31/80 | 34/58: 0.05101
2024-11-19 03:27:22 : 31/80 | 35/58: 0.04745
2024-11-19 03:27:23 : 31/80 | 36/58: 0.09039
2024-11-19 03:27:25 : 31/80 | 37/58: 0.07757
2024-11-19 03:27:27 : 31/80 | 38/58: 0.06025
2024-11-19 03:27:28 : 31/80 | 39/58: 0.08436
2024-11-19 03:27:30 : 31/80 | 40/58: 0.06090
2024-11-19 03:27:32 : 31/80 | 41/58: 0.08374
2024-11-19 03:27:33 : 31/80 | 42/58: 0.01962
2024-11-19 03:27:35 : 31/80 | 43/58: 0.05758
2024-11-19 03:27:37 : 31/80 | 44/58: 0.06573
2024-11-19 03:27:38 : 31/80 | 45/58: 0.08300
2024-11-19 03:27:40 : 31/80 | 46/58: 0.06654
2024-11-19 03:27:42 : 31/80 | 47/58: 0.11584
2024-11-19 03:27:43 : 31/80 | 48/58: 0.05700
2024-11-19 03:27:45 : 31/80 | 49/58: 0.05247
2024-11-19 03:27:47 : 31/80 | 50/58: 0.03178
2024-11-19 03:27:48 : 31/80 | 51/58: 0.07189
2024-11-19 03:27:50 : 31/80 | 52/58: 0.06821
2024-11-19 03:27:52 : 31/80 | 53/58: 0.08282
2024-11-19 03:27:53 : 31/80 | 54/58: 0.08167
2024-11-19 03:27:55 : 31/80 | 55/58: 0.07687
2024-11-19 03:27:56 : 31/80 | 56/58: 0.07660
2024-11-19 03:27:58 : 31/80 | 57/58: 0.05852
2024-11-19 03:28:00 : 31/80 | 58/58: 0.06897
2024-11-19 03:28:30 : 31: Evaluation loss: 4.36849 | Pearson: 0.76500 | QWK:  0.72400
2024-11-19 03:28:31 : 32/80 | 1/58: 0.11264
2024-11-19 03:28:33 : 32/80 | 2/58: 0.14504
2024-11-19 03:28:35 : 32/80 | 3/58: 0.07390
2024-11-19 03:28:36 : 32/80 | 4/58: 0.06442
2024-11-19 03:28:38 : 32/80 | 5/58: 0.08404
2024-11-19 03:28:40 : 32/80 | 6/58: 0.08834
2024-11-19 03:28:41 : 32/80 | 7/58: 0.05950
2024-11-19 03:28:43 : 32/80 | 8/58: 0.08001
2024-11-19 03:28:45 : 32/80 | 9/58: 0.05238
2024-11-19 03:28:46 : 32/80 | 10/58: 0.06312
2024-11-19 03:28:48 : 32/80 | 11/58: 0.07670
2024-11-19 03:28:50 : 32/80 | 12/58: 0.07400
2024-11-19 03:28:51 : 32/80 | 13/58: 0.06610
2024-11-19 03:28:53 : 32/80 | 14/58: 0.06724
2024-11-19 03:28:55 : 32/80 | 15/58: 0.02101
2024-11-19 03:28:57 : 32/80 | 16/58: 0.05358
2024-11-19 03:28:59 : 32/80 | 17/58: 0.06616
2024-11-19 03:29:00 : 32/80 | 18/58: 0.09918
2024-11-19 03:29:02 : 32/80 | 19/58: 0.10231
2024-11-19 03:29:04 : 32/80 | 20/58: 0.05338
2024-11-19 03:29:05 : 32/80 | 21/58: 0.08697
2024-11-19 03:29:07 : 32/80 | 22/58: 0.05410
2024-11-19 03:29:09 : 32/80 | 23/58: 0.05713
2024-11-19 03:29:11 : 32/80 | 24/58: 0.07456
2024-11-19 03:29:12 : 32/80 | 25/58: 0.05710
2024-11-19 03:29:14 : 32/80 | 26/58: 0.06136
2024-11-19 03:29:16 : 32/80 | 27/58: 0.02761
2024-11-19 03:29:17 : 32/80 | 28/58: 0.09040
2024-11-19 03:29:19 : 32/80 | 29/58: 0.06456
2024-11-19 03:29:21 : 32/80 | 30/58: 0.06962
2024-11-19 03:29:22 : 32/80 | 31/58: 0.06356
2024-11-19 03:29:24 : 32/80 | 32/58: 0.08318
2024-11-19 03:29:26 : 32/80 | 33/58: 0.08587
2024-11-19 03:29:27 : 32/80 | 34/58: 0.08442
2024-11-19 03:29:29 : 32/80 | 35/58: 0.05303
2024-11-19 03:29:31 : 32/80 | 36/58: 0.03531
2024-11-19 03:29:32 : 32/80 | 37/58: 0.04444
2024-11-19 03:29:34 : 32/80 | 38/58: 0.04733
2024-11-19 03:29:36 : 32/80 | 39/58: 0.10673
2024-11-19 03:29:37 : 32/80 | 40/58: 0.07636
2024-11-19 03:29:39 : 32/80 | 41/58: 0.06879
2024-11-19 03:29:41 : 32/80 | 42/58: 0.05073
2024-11-19 03:29:42 : 32/80 | 43/58: 0.05190
2024-11-19 03:29:44 : 32/80 | 44/58: 0.08288
2024-11-19 03:29:46 : 32/80 | 45/58: 0.05236
2024-11-19 03:29:48 : 32/80 | 46/58: 0.06613
2024-11-19 03:29:49 : 32/80 | 47/58: 0.06440
2024-11-19 03:29:51 : 32/80 | 48/58: 0.04266
2024-11-19 03:29:52 : 32/80 | 49/58: 0.03227
2024-11-19 03:29:54 : 32/80 | 50/58: 0.04789
2024-11-19 03:29:56 : 32/80 | 51/58: 0.04577
2024-11-19 03:29:57 : 32/80 | 52/58: 0.04660
2024-11-19 03:29:59 : 32/80 | 53/58: 0.02708
2024-11-19 03:30:01 : 32/80 | 54/58: 0.02688
2024-11-19 03:30:02 : 32/80 | 55/58: 0.01998
2024-11-19 03:30:04 : 32/80 | 56/58: 0.03193
2024-11-19 03:30:05 : 32/80 | 57/58: 0.03566
2024-11-19 03:30:07 : 32/80 | 58/58: 0.07107
2024-11-19 03:30:37 : 32: Evaluation loss: 4.38704 | Pearson: 0.76300 | QWK:  0.71800
2024-11-19 03:30:39 : 33/80 | 1/58: 0.04233
2024-11-19 03:30:40 : 33/80 | 2/58: 0.06252
2024-11-19 03:30:42 : 33/80 | 3/58: 0.06629
2024-11-19 03:30:44 : 33/80 | 4/58: 0.08950
2024-11-19 03:30:45 : 33/80 | 5/58: 0.08148
2024-11-19 03:30:47 : 33/80 | 6/58: 0.23177
2024-11-19 03:30:49 : 33/80 | 7/58: 0.15480
2024-11-19 03:30:50 : 33/80 | 8/58: 0.07277
2024-11-19 03:30:52 : 33/80 | 9/58: 0.06432
2024-11-19 03:30:54 : 33/80 | 10/58: 0.14805
2024-11-19 03:30:56 : 33/80 | 11/58: 0.12407
2024-11-19 03:30:57 : 33/80 | 12/58: 0.06998
2024-11-19 03:30:59 : 33/80 | 13/58: 0.04494
2024-11-19 03:31:01 : 33/80 | 14/58: 0.05728
2024-11-19 03:31:02 : 33/80 | 15/58: 0.08596
2024-11-19 03:31:04 : 33/80 | 16/58: 0.09597
2024-11-19 03:31:06 : 33/80 | 17/58: 0.09879
2024-11-19 03:31:08 : 33/80 | 18/58: 0.07942
2024-11-19 03:31:09 : 33/80 | 19/58: 0.11410
2024-11-19 03:31:11 : 33/80 | 20/58: 0.07743
2024-11-19 03:31:13 : 33/80 | 21/58: 0.05987
2024-11-19 03:31:14 : 33/80 | 22/58: 0.06363
2024-11-19 03:31:16 : 33/80 | 23/58: 0.03897
2024-11-19 03:31:18 : 33/80 | 24/58: 0.03543
2024-11-19 03:31:19 : 33/80 | 25/58: 0.07354
2024-11-19 03:31:21 : 33/80 | 26/58: 0.02758
2024-11-19 03:31:23 : 33/80 | 27/58: 0.03907
2024-11-19 03:31:24 : 33/80 | 28/58: 0.02979
2024-11-19 03:31:26 : 33/80 | 29/58: 0.03206
2024-11-19 03:31:28 : 33/80 | 30/58: 0.05146
2024-11-19 03:31:29 : 33/80 | 31/58: 0.06139
2024-11-19 03:31:31 : 33/80 | 32/58: 0.06899
2024-11-19 03:31:33 : 33/80 | 33/58: 0.04563
2024-11-19 03:31:34 : 33/80 | 34/58: 0.02972
2024-11-19 03:31:36 : 33/80 | 35/58: 0.02678
2024-11-19 03:31:38 : 33/80 | 36/58: 0.04472
2024-11-19 03:31:39 : 33/80 | 37/58: 0.04373
2024-11-19 03:31:41 : 33/80 | 38/58: 0.03565
2024-11-19 03:31:43 : 33/80 | 39/58: 0.03633
2024-11-19 03:31:44 : 33/80 | 40/58: 0.03033
2024-11-19 03:31:46 : 33/80 | 41/58: 0.02504
2024-11-19 03:31:48 : 33/80 | 42/58: 0.03604
2024-11-19 03:31:49 : 33/80 | 43/58: 0.04609
2024-11-19 03:31:51 : 33/80 | 44/58: 0.03165
2024-11-19 03:31:53 : 33/80 | 45/58: 0.02357
2024-11-19 03:31:55 : 33/80 | 46/58: 0.04674
2024-11-19 03:31:56 : 33/80 | 47/58: 0.02859
2024-11-19 03:31:58 : 33/80 | 48/58: 0.05868
2024-11-19 03:31:59 : 33/80 | 49/58: 0.03589
2024-11-19 03:32:01 : 33/80 | 50/58: 0.04291
2024-11-19 03:32:03 : 33/80 | 51/58: 0.04401
2024-11-19 03:32:04 : 33/80 | 52/58: 0.05047
2024-11-19 03:32:06 : 33/80 | 53/58: 0.07877
2024-11-19 03:32:08 : 33/80 | 54/58: 0.09000
2024-11-19 03:32:09 : 33/80 | 55/58: 0.06423
2024-11-19 03:32:11 : 33/80 | 56/58: 0.05633
2024-11-19 03:32:12 : 33/80 | 57/58: 0.04752
2024-11-19 03:32:14 : 33/80 | 58/58: 0.06391
2024-11-19 03:32:44 : 33: Evaluation loss: 4.40765 | Pearson: 0.76100 | QWK:  0.72500
2024-11-19 03:32:46 : 34/80 | 1/58: 0.15525
2024-11-19 03:32:48 : 34/80 | 2/58: 0.05121
2024-11-19 03:32:49 : 34/80 | 3/58: 0.07289
2024-11-19 03:32:51 : 34/80 | 4/58: 0.05713
2024-11-19 03:32:53 : 34/80 | 5/58: 0.07810
2024-11-19 03:32:54 : 34/80 | 6/58: 0.06770
2024-11-19 03:32:56 : 34/80 | 7/58: 0.08982
2024-11-19 03:32:58 : 34/80 | 8/58: 0.07681
2024-11-19 03:32:59 : 34/80 | 9/58: 0.06225
2024-11-19 03:33:01 : 34/80 | 10/58: 0.04173
2024-11-19 03:33:03 : 34/80 | 11/58: 0.06357
2024-11-19 03:33:05 : 34/80 | 12/58: 0.07111
2024-11-19 03:33:06 : 34/80 | 13/58: 0.05164
2024-11-19 03:33:08 : 34/80 | 14/58: 0.05180
2024-11-19 03:33:10 : 34/80 | 15/58: 0.04506
2024-11-19 03:33:11 : 34/80 | 16/58: 0.07062
2024-11-19 03:33:13 : 34/80 | 17/58: 0.04318
2024-11-19 03:33:15 : 34/80 | 18/58: 0.04971
2024-11-19 03:33:16 : 34/80 | 19/58: 0.02759
2024-11-19 03:33:18 : 34/80 | 20/58: 0.03130
2024-11-19 03:33:20 : 34/80 | 21/58: 0.05763
2024-11-19 03:33:21 : 34/80 | 22/58: 0.05199
2024-11-19 03:33:23 : 34/80 | 23/58: 0.06745
2024-11-19 03:33:25 : 34/80 | 24/58: 0.04777
2024-11-19 03:33:26 : 34/80 | 25/58: 0.08274
2024-11-19 03:33:28 : 34/80 | 26/58: 0.03231
2024-11-19 03:33:30 : 34/80 | 27/58: 0.07196
2024-11-19 03:33:31 : 34/80 | 28/58: 0.03217
2024-11-19 03:33:33 : 34/80 | 29/58: 0.02927
2024-11-19 03:33:35 : 34/80 | 30/58: 0.09765
2024-11-19 03:33:36 : 34/80 | 31/58: 0.06156
2024-11-19 03:33:38 : 34/80 | 32/58: 0.03962
2024-11-19 03:33:40 : 34/80 | 33/58: 0.06186
2024-11-19 03:33:41 : 34/80 | 34/58: 0.03423
2024-11-19 03:33:43 : 34/80 | 35/58: 0.07264
2024-11-19 03:33:45 : 34/80 | 36/58: 0.01878
2024-11-19 03:33:46 : 34/80 | 37/58: 0.03504
2024-11-19 03:33:48 : 34/80 | 38/58: 0.03864
2024-11-19 03:33:50 : 34/80 | 39/58: 0.05302
2024-11-19 03:33:51 : 34/80 | 40/58: 0.06303
2024-11-19 03:33:53 : 34/80 | 41/58: 0.06285
2024-11-19 03:33:55 : 34/80 | 42/58: 0.02148
2024-11-19 03:33:56 : 34/80 | 43/58: 0.04212
2024-11-19 03:33:58 : 34/80 | 44/58: 0.04591
2024-11-19 03:34:00 : 34/80 | 45/58: 0.01448
2024-11-19 03:34:01 : 34/80 | 46/58: 0.04271
2024-11-19 03:34:03 : 34/80 | 47/58: 0.04213
2024-11-19 03:34:05 : 34/80 | 48/58: 0.05117
2024-11-19 03:34:06 : 34/80 | 49/58: 0.03842
2024-11-19 03:34:08 : 34/80 | 50/58: 0.05279
2024-11-19 03:34:10 : 34/80 | 51/58: 0.07027
2024-11-19 03:34:11 : 34/80 | 52/58: 0.03907
2024-11-19 03:34:13 : 34/80 | 53/58: 0.09795
2024-11-19 03:34:15 : 34/80 | 54/58: 0.02728
2024-11-19 03:34:16 : 34/80 | 55/58: 0.02674
2024-11-19 03:34:18 : 34/80 | 56/58: 0.02904
2024-11-19 03:34:19 : 34/80 | 57/58: 0.07275
2024-11-19 03:34:21 : 34/80 | 58/58: 0.06321
2024-11-19 03:34:52 : 34: Evaluation loss: 4.58380 | Pearson: 0.75700 | QWK:  0.73200
2024-11-19 03:34:53 : 35/80 | 1/58: 0.09135
2024-11-19 03:34:55 : 35/80 | 2/58: 0.04615
2024-11-19 03:34:57 : 35/80 | 3/58: 0.04277
2024-11-19 03:34:58 : 35/80 | 4/58: 0.04441
2024-11-19 03:35:00 : 35/80 | 5/58: 0.04672
2024-11-19 03:35:02 : 35/80 | 6/58: 0.03861
2024-11-19 03:35:03 : 35/80 | 7/58: 0.07581
2024-11-19 03:35:05 : 35/80 | 8/58: 0.12748
2024-11-19 03:35:07 : 35/80 | 9/58: 0.05062
2024-11-19 03:35:08 : 35/80 | 10/58: 0.07201
2024-11-19 03:35:10 : 35/80 | 11/58: 0.06071
2024-11-19 03:35:12 : 35/80 | 12/58: 0.05289
2024-11-19 03:35:13 : 35/80 | 13/58: 0.04414
2024-11-19 03:35:15 : 35/80 | 14/58: 0.05140
2024-11-19 03:35:17 : 35/80 | 15/58: 0.06407
2024-11-19 03:35:18 : 35/80 | 16/58: 0.11330
2024-11-19 03:35:20 : 35/80 | 17/58: 0.05309
2024-11-19 03:35:22 : 35/80 | 18/58: 0.09392
2024-11-19 03:35:23 : 35/80 | 19/58: 0.08058
2024-11-19 03:35:25 : 35/80 | 20/58: 0.05635
2024-11-19 03:35:27 : 35/80 | 21/58: 0.06976
2024-11-19 03:35:29 : 35/80 | 22/58: 0.07621
2024-11-19 03:35:30 : 35/80 | 23/58: 0.08268
2024-11-19 03:35:32 : 35/80 | 24/58: 0.13790
2024-11-19 03:35:34 : 35/80 | 25/58: 0.02398
2024-11-19 03:35:35 : 35/80 | 26/58: 0.10121
2024-11-19 03:35:37 : 35/80 | 27/58: 0.06572
2024-11-19 03:35:39 : 35/80 | 28/58: 0.06679
2024-11-19 03:35:40 : 35/80 | 29/58: 0.12608
2024-11-19 03:35:42 : 35/80 | 30/58: 0.08023
2024-11-19 03:35:44 : 35/80 | 31/58: 0.06666
2024-11-19 03:35:45 : 35/80 | 32/58: 0.03414
2024-11-19 03:35:47 : 35/80 | 33/58: 0.07953
2024-11-19 03:35:49 : 35/80 | 34/58: 0.05053
2024-11-19 03:35:50 : 35/80 | 35/58: 0.07840
2024-11-19 03:35:52 : 35/80 | 36/58: 0.08415
2024-11-19 03:35:54 : 35/80 | 37/58: 0.04449
2024-11-19 03:35:55 : 35/80 | 38/58: 0.02711
2024-11-19 03:35:57 : 35/80 | 39/58: 0.05873
2024-11-19 03:35:59 : 35/80 | 40/58: 0.10602
2024-11-19 03:36:00 : 35/80 | 41/58: 0.06963
2024-11-19 03:36:02 : 35/80 | 42/58: 0.04085
2024-11-19 03:36:04 : 35/80 | 43/58: 0.04119
2024-11-19 03:36:05 : 35/80 | 44/58: 0.08009
2024-11-19 03:36:07 : 35/80 | 45/58: 0.07297
2024-11-19 03:36:09 : 35/80 | 46/58: 0.09362
2024-11-19 03:36:10 : 35/80 | 47/58: 0.06203
2024-11-19 03:36:12 : 35/80 | 48/58: 0.10892
2024-11-19 03:36:14 : 35/80 | 49/58: 0.09295
2024-11-19 03:36:16 : 35/80 | 50/58: 0.10135
2024-11-19 03:36:17 : 35/80 | 51/58: 0.05608
2024-11-19 03:36:19 : 35/80 | 52/58: 0.03622
2024-11-19 03:36:20 : 35/80 | 53/58: 0.07968
2024-11-19 03:36:22 : 35/80 | 54/58: 0.08486
2024-11-19 03:36:23 : 35/80 | 55/58: 0.04100
2024-11-19 03:36:25 : 35/80 | 56/58: 0.04408
2024-11-19 03:36:27 : 35/80 | 57/58: 0.04241
2024-11-19 03:36:28 : 35/80 | 58/58: 0.03090
2024-11-19 03:36:59 : 35: Evaluation loss: 4.56874 | Pearson: 0.75200 | QWK:  0.71900
2024-11-19 03:37:00 : 36/80 | 1/58: 0.10211
2024-11-19 03:37:02 : 36/80 | 2/58: 0.08543
2024-11-19 03:37:04 : 36/80 | 3/58: 0.09456
2024-11-19 03:37:05 : 36/80 | 4/58: 0.05592
2024-11-19 03:37:07 : 36/80 | 5/58: 0.06427
2024-11-19 03:37:09 : 36/80 | 6/58: 0.06154
2024-11-19 03:37:10 : 36/80 | 7/58: 0.03916
2024-11-19 03:37:12 : 36/80 | 8/58: 0.05100
2024-11-19 03:37:14 : 36/80 | 9/58: 0.07831
2024-11-19 03:37:15 : 36/80 | 10/58: 0.03418
2024-11-19 03:37:17 : 36/80 | 11/58: 0.05545
2024-11-19 03:37:19 : 36/80 | 12/58: 0.09299
2024-11-19 03:37:20 : 36/80 | 13/58: 0.05223
2024-11-19 03:37:22 : 36/80 | 14/58: 0.05292
2024-11-19 03:37:24 : 36/80 | 15/58: 0.05540
2024-11-19 03:37:26 : 36/80 | 16/58: 0.03635
2024-11-19 03:37:27 : 36/80 | 17/58: 0.04358
2024-11-19 03:37:29 : 36/80 | 18/58: 0.03318
2024-11-19 03:37:31 : 36/80 | 19/58: 0.04891
2024-11-19 03:37:32 : 36/80 | 20/58: 0.05216
2024-11-19 03:37:34 : 36/80 | 21/58: 0.01229
2024-11-19 03:37:36 : 36/80 | 22/58: 0.04248
2024-11-19 03:37:37 : 36/80 | 23/58: 0.02229
2024-11-19 03:37:39 : 36/80 | 24/58: 0.04221
2024-11-19 03:37:41 : 36/80 | 25/58: 0.05954
2024-11-19 03:37:42 : 36/80 | 26/58: 0.05434
2024-11-19 03:37:44 : 36/80 | 27/58: 0.04584
2024-11-19 03:37:46 : 36/80 | 28/58: 0.07387
2024-11-19 03:37:47 : 36/80 | 29/58: 0.07352
2024-11-19 03:37:49 : 36/80 | 30/58: 0.03834
2024-11-19 03:37:51 : 36/80 | 31/58: 0.03757
2024-11-19 03:37:52 : 36/80 | 32/58: 0.05481
2024-11-19 03:37:54 : 36/80 | 33/58: 0.09301
2024-11-19 03:37:56 : 36/80 | 34/58: 0.10206
2024-11-19 03:37:58 : 36/80 | 35/58: 0.05272
2024-11-19 03:37:59 : 36/80 | 36/58: 0.08786
2024-11-19 03:38:01 : 36/80 | 37/58: 0.03096
2024-11-19 03:38:02 : 36/80 | 38/58: 0.04658
2024-11-19 03:38:04 : 36/80 | 39/58: 0.06596
