2024-11-16 23:15:00 : ===================== 2024-11-16T23:15:00.744026 =====================
2024-11-16 23:15:00 : ===================== FINE-TUNING ON PROMPT 8 =====================
2024-11-16 23:15:00 : Settings: Namespace(data='init/asap_5_splits.csv', bert_model_path='../../../ix/ix_models/Multi-Scale-BERT-AES-Models/p8_3', chunk_sizes='90_30_130_10', prompt=[8], batch_size=16, epochs=80, sample=-1, learning_rate=6e-05, result_file='results/finetune/p8.txt', save_model='../../../ix/ix_models/Multi-Scale-BERT-AES-Models/p8/p8.pt', device='cuda', log=PosixPath('logs/finetune-p8.log'), comment='Using google-bert/bert-base-uncased. Removed the direct path to their finetuned word and chunk models.')
2024-11-16 23:15:00 : Additional Comments: Using google-bert/bert-base-uncased. Removed the direct path to their finetuned word and chunk models.
2024-11-16 23:15:03 : Train/Eval/Test: 432/142/147
2024-11-16 23:15:03 : Started training loop for p8.pt
2024-11-16 23:15:08 : 1/80 | 0/28: 675.57660
2024-11-16 23:39:25 : 15/80 | 7/28: 0.57226
2024-11-16 23:39:27 : 15/80 | 8/28: 0.36770
2024-11-16 23:39:30 : 15/80 | 9/28: 0.29149
2024-11-16 23:39:33 : 15/80 | 10/28: 0.73718
2024-11-16 23:39:36 : 15/80 | 11/28: 0.77031
2024-11-16 23:39:38 : 15/80 | 12/28: 0.38101
2024-11-16 23:39:41 : 15/80 | 13/28: 0.54907
2024-11-16 23:39:44 : 15/80 | 14/28: 0.56352
2024-11-16 23:39:47 : 15/80 | 15/28: 0.47780
2024-11-16 23:39:50 : 15/80 | 16/28: 0.47187
2024-11-16 23:39:52 : 15/80 | 17/28: 0.36975
2024-11-16 23:39:55 : 15/80 | 18/28: 0.32692
2024-11-16 23:39:58 : 15/80 | 19/28: 0.57428
2024-11-16 23:40:01 : 15/80 | 20/28: 0.60940
2024-11-16 23:40:04 : 15/80 | 21/28: 0.34391
2024-11-16 23:40:06 : 15/80 | 22/28: 0.64593
2024-11-16 23:40:09 : 15/80 | 23/28: 0.33238
2024-11-16 23:40:12 : 15/80 | 24/28: 0.47991
2024-11-16 23:40:14 : 15/80 | 25/28: 0.44409
2024-11-16 23:40:17 : 15/80 | 26/28: 0.99241
2024-11-16 23:40:42 : 15: Evaluation loss: 11.40957 | Pearson: 0.57500 | QWK:  0.45400
2024-11-16 23:40:45 : 16/80 | 0/28: 0.69666
2024-11-16 23:40:48 : 16/80 | 1/28: 0.73550
2024-11-16 23:40:50 : 16/80 | 2/28: 0.41487
2024-11-16 23:40:53 : 16/80 | 3/28: 0.51698
2024-11-16 23:40:56 : 16/80 | 4/28: 0.32299
2024-11-16 23:40:58 : 16/80 | 5/28: 0.51775
2024-11-16 23:41:01 : 16/80 | 6/28: 0.32384
2024-11-16 23:41:04 : 16/80 | 7/28: 0.15510
2024-11-16 23:41:07 : 16/80 | 8/28: 0.21228
2024-11-16 23:41:09 : 16/80 | 9/28: 0.41158
2024-11-16 23:41:12 : 16/80 | 10/28: 0.52949
2024-11-16 23:41:15 : 16/80 | 11/28: 0.30815
2024-11-16 23:41:18 : 16/80 | 12/28: 0.48573
2024-11-16 23:41:20 : 16/80 | 13/28: 0.37451
2024-11-16 23:41:23 : 16/80 | 14/28: 0.59629
2024-11-16 23:41:26 : 16/80 | 15/28: 0.51977
2024-11-16 23:41:29 : 16/80 | 16/28: 0.40949
2024-11-16 23:41:32 : 16/80 | 17/28: 0.81613
2024-11-16 23:41:34 : 16/80 | 18/28: 0.22528
2024-11-16 23:41:37 : 16/80 | 19/28: 0.35458
2024-11-16 23:41:40 : 16/80 | 20/28: 0.41094
2024-11-16 23:41:43 : 16/80 | 21/28: 0.38932
2024-11-16 23:41:46 : 16/80 | 22/28: 0.51529
2024-11-16 23:41:48 : 16/80 | 23/28: 0.32372
2024-11-16 23:41:51 : 16/80 | 24/28: 0.71238
2024-11-16 23:41:54 : 16/80 | 25/28: 0.44851
2024-11-16 23:41:56 : 16/80 | 26/28: 1.12574
2024-11-16 23:42:21 : 16: Evaluation loss: 10.85160 | Pearson: 0.59700 | QWK:  0.47500
2024-11-16 23:42:21 : Saving model p8.pt on epoch 16 (10.85160 is the new best loss!)
2024-11-16 23:42:26 : 17/80 | 0/28: 0.98122
2024-11-16 23:42:28 : 17/80 | 1/28: 0.74978
2024-11-16 23:42:31 : 17/80 | 2/28: 0.57038
2024-11-16 23:42:34 : 17/80 | 3/28: 0.32314
2024-11-16 23:42:37 : 17/80 | 4/28: 0.36296
2024-11-16 23:42:39 : 17/80 | 5/28: 0.46364
2024-11-16 23:42:42 : 17/80 | 6/28: 0.60235
2024-11-16 23:42:45 : 17/80 | 7/28: 0.25595
2024-11-16 23:42:48 : 17/80 | 8/28: 0.74073
2024-11-16 23:42:50 : 17/80 | 9/28: 0.14967
2024-11-16 23:42:53 : 17/80 | 10/28: 0.44601
2024-11-16 23:42:56 : 17/80 | 11/28: 0.33611
2024-11-16 23:42:59 : 17/80 | 12/28: 0.40338
2024-11-16 23:43:01 : 17/80 | 13/28: 0.52553
2024-11-16 23:43:04 : 17/80 | 14/28: 0.53327
2024-11-16 23:43:07 : 17/80 | 15/28: 0.57802
2024-11-16 23:43:10 : 17/80 | 16/28: 0.14801
2024-11-16 23:43:12 : 17/80 | 17/28: 0.52289
2024-11-16 23:43:15 : 17/80 | 18/28: 0.21776
2024-11-16 23:43:18 : 17/80 | 19/28: 0.29238
2024-11-16 23:43:21 : 17/80 | 20/28: 0.33263
2024-11-16 23:43:24 : 17/80 | 21/28: 0.56446
2024-11-16 23:43:26 : 17/80 | 22/28: 0.48175
2024-11-16 23:43:29 : 17/80 | 23/28: 0.60903
2024-11-16 23:43:32 : 17/80 | 24/28: 1.36986
2024-11-16 23:43:34 : 17/80 | 25/28: 0.51456
2024-11-16 23:43:37 : 17/80 | 26/28: 0.34640
2024-11-16 23:44:02 : 17: Evaluation loss: 12.20119 | Pearson: 0.58000 | QWK:  0.43100
2024-11-16 23:44:05 : 18/80 | 0/28: 0.70168
2024-11-16 23:44:08 : 18/80 | 1/28: 0.81288
2024-11-16 23:44:11 : 18/80 | 2/28: 0.58524
2024-11-16 23:44:13 : 18/80 | 3/28: 0.55056
2024-11-16 23:44:16 : 18/80 | 4/28: 0.18391
2024-11-16 23:44:19 : 18/80 | 5/28: 0.36904
2024-11-16 23:44:22 : 18/80 | 6/28: 0.48228
2024-11-16 23:44:24 : 18/80 | 7/28: 0.68328
2024-11-16 23:44:27 : 18/80 | 8/28: 0.44285
2024-11-16 23:44:30 : 18/80 | 9/28: 0.18145
2024-11-16 23:44:33 : 18/80 | 10/28: 0.47378
2024-11-16 23:44:35 : 18/80 | 11/28: 0.48355
2024-11-16 23:44:38 : 18/80 | 12/28: 0.24539
2024-11-16 23:44:41 : 18/80 | 13/28: 0.35558
2024-11-16 23:44:44 : 18/80 | 14/28: 0.43345
2024-11-16 23:44:47 : 18/80 | 15/28: 0.34790
2024-11-16 23:44:49 : 18/80 | 16/28: 0.75973
2024-11-16 23:44:52 : 18/80 | 17/28: 0.81573
2024-11-16 23:44:55 : 18/80 | 18/28: 0.25967
2024-11-16 23:44:58 : 18/80 | 19/28: 0.49351
2024-11-16 23:45:01 : 18/80 | 20/28: 0.52275
2024-11-16 23:45:04 : 18/80 | 21/28: 0.74894
2024-11-16 23:45:06 : 18/80 | 22/28: 0.54312
2024-11-16 23:45:09 : 18/80 | 23/28: 1.12139
2024-11-16 23:45:12 : 18/80 | 24/28: 1.20723
2024-11-16 23:45:14 : 18/80 | 25/28: 0.24073
2024-11-16 23:45:17 : 18/80 | 26/28: 0.96191
2024-11-16 23:45:42 : 18: Evaluation loss: 10.34842 | Pearson: 0.61500 | QWK:  0.53300
2024-11-16 23:45:42 : Saving model p8.pt on epoch 18 (10.34842 is the new best loss!)
2024-11-16 23:45:46 : 19/80 | 0/28: 1.18621
2024-11-16 23:45:49 : 19/80 | 1/28: 0.89773
2024-11-16 23:45:52 : 19/80 | 2/28: 0.97100
2024-11-16 23:45:55 : 19/80 | 3/28: 1.58983
2024-11-16 23:45:57 : 19/80 | 4/28: 0.53785
2024-11-16 23:46:00 : 19/80 | 5/28: 0.66475
2024-11-16 23:46:03 : 19/80 | 6/28: 1.44007
2024-11-16 23:46:06 : 19/80 | 7/28: 0.62279
2024-11-16 23:46:08 : 19/80 | 8/28: 0.24860
2024-11-16 23:46:11 : 19/80 | 9/28: 0.24888
2024-11-16 23:46:14 : 19/80 | 10/28: 0.47789
2024-11-16 23:46:17 : 19/80 | 11/28: 0.64534
2024-11-16 23:46:19 : 19/80 | 12/28: 0.19559
2024-11-16 23:46:22 : 19/80 | 13/28: 0.17146
2024-11-16 23:46:25 : 19/80 | 14/28: 0.32973
2024-11-16 23:46:28 : 19/80 | 15/28: 0.75046
2024-11-16 23:46:31 : 19/80 | 16/28: 0.54147
2024-11-16 23:46:33 : 19/80 | 17/28: 0.57080
2024-11-16 23:46:36 : 19/80 | 18/28: 0.15846
2024-11-16 23:46:39 : 19/80 | 19/28: 0.48210
2024-11-16 23:46:42 : 19/80 | 20/28: 0.17617
2024-11-16 23:46:44 : 19/80 | 21/28: 0.31958
2024-11-16 23:46:47 : 19/80 | 22/28: 0.51549
2024-11-16 23:46:50 : 19/80 | 23/28: 0.48506
2024-11-16 23:46:53 : 19/80 | 24/28: 0.65445
2024-11-16 23:46:55 : 19/80 | 25/28: 0.31384
2024-11-16 23:46:58 : 19/80 | 26/28: 0.53483
2024-11-16 23:47:23 : 19: Evaluation loss: 12.19206 | Pearson: 0.58100 | QWK:  0.42100
2024-11-16 23:47:26 : 20/80 | 0/28: 1.38329
2024-11-16 23:47:29 : 20/80 | 1/28: 0.66830
2024-11-16 23:47:31 : 20/80 | 2/28: 0.50820
2024-11-16 23:47:34 : 20/80 | 3/28: 0.83716
2024-11-16 23:47:37 : 20/80 | 4/28: 0.43398
2024-11-16 23:47:40 : 20/80 | 5/28: 0.51228
2024-11-16 23:47:42 : 20/80 | 6/28: 0.27974
2024-11-16 23:47:45 : 20/80 | 7/28: 0.17433
2024-11-16 23:47:48 : 20/80 | 8/28: 0.20624
2024-11-16 23:47:51 : 20/80 | 9/28: 0.37543
2024-11-16 23:47:53 : 20/80 | 10/28: 0.24646
2024-11-16 23:47:56 : 20/80 | 11/28: 0.33774
2024-11-16 23:47:59 : 20/80 | 12/28: 0.16971
2024-11-16 23:48:02 : 20/80 | 13/28: 0.29250
2024-11-16 23:48:04 : 20/80 | 14/28: 0.45887
2024-11-16 23:48:07 : 20/80 | 15/28: 0.32709
2024-11-16 23:48:10 : 20/80 | 16/28: 0.49417
2024-11-16 23:48:13 : 20/80 | 17/28: 0.28921
2024-11-16 23:48:16 : 20/80 | 18/28: 0.46888
2024-11-16 23:48:18 : 20/80 | 19/28: 0.24920
2024-11-16 23:48:21 : 20/80 | 20/28: 0.21581
2024-11-16 23:48:24 : 20/80 | 21/28: 0.30364
2024-11-16 23:48:27 : 20/80 | 22/28: 0.44851
2024-11-16 23:48:29 : 20/80 | 23/28: 0.48006
2024-11-16 23:48:32 : 20/80 | 24/28: 0.48857
2024-11-16 23:48:35 : 20/80 | 25/28: 0.28126
2024-11-16 23:48:38 : 20/80 | 26/28: 0.57829
2024-11-16 23:49:02 : 20: Evaluation loss: 10.29769 | Pearson: 0.61000 | QWK:  0.51500
2024-11-16 23:49:02 : Saving model p8.pt on epoch 20 (10.29769 is the new best loss!)
2024-11-16 23:49:07 : 21/80 | 0/28: 0.80096
2024-11-16 23:49:10 : 21/80 | 1/28: 0.61208
2024-11-16 23:49:12 : 21/80 | 2/28: 0.66721
2024-11-16 23:49:15 : 21/80 | 3/28: 0.95005
2024-11-16 23:49:18 : 21/80 | 4/28: 0.50554
2024-11-16 23:49:21 : 21/80 | 5/28: 0.20470
2024-11-16 23:49:23 : 21/80 | 6/28: 0.31072
2024-11-16 23:49:26 : 21/80 | 7/28: 0.37987
2024-11-16 23:49:29 : 21/80 | 8/28: 0.26447
2024-11-16 23:49:32 : 21/80 | 9/28: 0.21488
2024-11-16 23:49:34 : 21/80 | 10/28: 0.24097
2024-11-16 23:49:37 : 21/80 | 11/28: 0.74488
2024-11-16 23:49:40 : 21/80 | 12/28: 0.55733
2024-11-16 23:49:43 : 21/80 | 13/28: 0.37107
2024-11-16 23:49:45 : 21/80 | 14/28: 0.19711
2024-11-16 23:49:48 : 21/80 | 15/28: 0.30597
2024-11-16 23:49:51 : 21/80 | 16/28: 0.39276
2024-11-16 23:49:54 : 21/80 | 17/28: 0.37691
2024-11-16 23:49:57 : 21/80 | 18/28: 0.57291
2024-11-16 23:49:59 : 21/80 | 19/28: 0.39425
2024-11-16 23:50:02 : 21/80 | 20/28: 0.47079
2024-11-16 23:50:05 : 21/80 | 21/28: 0.44292
2024-11-16 23:50:08 : 21/80 | 22/28: 0.45391
2024-11-16 23:50:10 : 21/80 | 23/28: 0.48528
2024-11-16 23:50:13 : 21/80 | 24/28: 0.51875
2024-11-16 23:50:16 : 21/80 | 25/28: 0.53664
2024-11-16 23:50:19 : 21/80 | 26/28: 0.54326
2024-11-16 23:50:44 : 21: Evaluation loss: 10.73052 | Pearson: 0.61500 | QWK:  0.49400
2024-11-16 23:50:46 : 22/80 | 0/28: 0.62796
2024-11-16 23:50:49 : 22/80 | 1/28: 0.27553
2024-11-16 23:50:52 : 22/80 | 2/28: 0.31954
2024-11-16 23:50:55 : 22/80 | 3/28: 0.67320
2024-11-16 23:50:57 : 22/80 | 4/28: 0.16897
2024-11-16 23:51:00 : 22/80 | 5/28: 0.60745
2024-11-16 23:51:03 : 22/80 | 6/28: 0.38120
2024-11-16 23:51:05 : 22/80 | 7/28: 0.19064
2024-11-16 23:51:08 : 22/80 | 8/28: 0.32435
2024-11-16 23:51:11 : 22/80 | 9/28: 0.24255
2024-11-16 23:51:14 : 22/80 | 10/28: 0.44421
2024-11-16 23:51:16 : 22/80 | 11/28: 0.24843
2024-11-16 23:51:19 : 22/80 | 12/28: 0.23348
2024-11-16 23:51:22 : 22/80 | 13/28: 0.35375
2024-11-16 23:51:25 : 22/80 | 14/28: 0.48116
2024-11-16 23:51:27 : 22/80 | 15/28: 0.39441
2024-11-16 23:51:30 : 22/80 | 16/28: 0.58316
2024-11-16 23:51:33 : 22/80 | 17/28: 0.44239
2024-11-16 23:51:36 : 22/80 | 18/28: 0.32242
2024-11-16 23:51:39 : 22/80 | 19/28: 0.24920
2024-11-16 23:51:41 : 22/80 | 20/28: 0.47322
2024-11-16 23:51:44 : 22/80 | 21/28: 0.20979
2024-11-16 23:51:47 : 22/80 | 22/28: 0.74607
2024-11-16 23:51:50 : 22/80 | 23/28: 0.48620
2024-11-16 23:51:52 : 22/80 | 24/28: 0.39162
2024-11-16 23:51:55 : 22/80 | 25/28: 0.19725
2024-11-16 23:51:58 : 22/80 | 26/28: 0.13441
2024-11-16 23:52:23 : 22: Evaluation loss: 12.48038 | Pearson: 0.56900 | QWK:  0.40800
2024-11-16 23:52:25 : 23/80 | 0/28: 0.61044
2024-11-16 23:52:28 : 23/80 | 1/28: 0.64824
2024-11-16 23:52:31 : 23/80 | 2/28: 0.32966
2024-11-16 23:52:34 : 23/80 | 3/28: 0.19060
2024-11-16 23:52:37 : 23/80 | 4/28: 0.21574
2024-11-16 23:52:39 : 23/80 | 5/28: 0.12144
2024-11-16 23:52:42 : 23/80 | 6/28: 0.32408
2024-11-16 23:52:45 : 23/80 | 7/28: 0.18605
2024-11-16 23:52:47 : 23/80 | 8/28: 0.47454
2024-11-16 23:52:50 : 23/80 | 9/28: 0.33509
2024-11-16 23:52:53 : 23/80 | 10/28: 0.25093
2024-11-16 23:52:56 : 23/80 | 11/28: 0.35540
2024-11-16 23:52:58 : 23/80 | 12/28: 0.19265
2024-11-16 23:53:01 : 23/80 | 13/28: 0.33094
2024-11-16 23:53:04 : 23/80 | 14/28: 0.33196
2024-11-16 23:53:07 : 23/80 | 15/28: 0.32638
2024-11-16 23:53:10 : 23/80 | 16/28: 0.67238
2024-11-16 23:53:12 : 23/80 | 17/28: 0.79918
2024-11-16 23:53:15 : 23/80 | 18/28: 0.07771
2024-11-16 23:53:18 : 23/80 | 19/28: 0.25988
2024-11-16 23:53:21 : 23/80 | 20/28: 0.22995
2024-11-16 23:53:24 : 23/80 | 21/28: 0.36769
2024-11-16 23:53:26 : 23/80 | 22/28: 0.16921
2024-11-16 23:53:29 : 23/80 | 23/28: 0.16298
2024-11-16 23:53:32 : 23/80 | 24/28: 0.62061
2024-11-16 23:53:34 : 23/80 | 25/28: 0.49776
2024-11-16 23:53:37 : 23/80 | 26/28: 0.18731
2024-11-16 23:54:02 : 23: Evaluation loss: 10.78998 | Pearson: 0.59500 | QWK:  0.48500
2024-11-16 23:54:05 : 24/80 | 0/28: 0.79262
2024-11-16 23:54:08 : 24/80 | 1/28: 0.29808
2024-11-16 23:54:10 : 24/80 | 2/28: 0.43744
2024-11-16 23:54:13 : 24/80 | 3/28: 0.32877
2024-11-16 23:54:16 : 24/80 | 4/28: 0.45291
2024-11-16 23:54:18 : 24/80 | 5/28: 0.10950
2024-11-16 23:54:21 : 24/80 | 6/28: 0.25621
2024-11-16 23:54:24 : 24/80 | 7/28: 0.17927
2024-11-16 23:54:27 : 24/80 | 8/28: 0.19625
2024-11-16 23:54:29 : 24/80 | 9/28: 0.26317
2024-11-16 23:54:32 : 24/80 | 10/28: 0.38640
2024-11-16 23:54:35 : 24/80 | 11/28: 0.28126
2024-11-16 23:54:38 : 24/80 | 12/28: 0.28507
2024-11-16 23:54:40 : 24/80 | 13/28: 0.44911
2024-11-16 23:54:43 : 24/80 | 14/28: 0.38243
2024-11-16 23:54:46 : 24/80 | 15/28: 0.34305
2024-11-16 23:54:49 : 24/80 | 16/28: 0.63461
2024-11-16 23:54:52 : 24/80 | 17/28: 0.41772
2024-11-16 23:54:54 : 24/80 | 18/28: 0.20331
2024-11-16 23:54:57 : 24/80 | 19/28: 0.31494
2024-11-16 23:55:00 : 24/80 | 20/28: 0.36738
2024-11-16 23:55:03 : 24/80 | 21/28: 0.67952
2024-11-16 23:55:06 : 24/80 | 22/28: 0.34353
2024-11-16 23:55:08 : 24/80 | 23/28: 0.37922
2024-11-16 23:55:11 : 24/80 | 24/28: 0.64969
2024-11-16 23:55:14 : 24/80 | 25/28: 0.26590
2024-11-16 23:55:17 : 24/80 | 26/28: 0.53416
2024-11-16 23:55:41 : 24: Evaluation loss: 12.13998 | Pearson: 0.59500 | QWK:  0.42100
2024-11-16 23:55:44 : 25/80 | 0/28: 0.48647
2024-11-16 23:55:47 : 25/80 | 1/28: 0.57077
2024-11-16 23:55:50 : 25/80 | 2/28: 0.38300
2024-11-16 23:55:52 : 25/80 | 3/28: 0.34528
2024-11-16 23:55:55 : 25/80 | 4/28: 0.27830
2024-11-16 23:55:58 : 25/80 | 5/28: 0.37590
2024-11-16 23:56:01 : 25/80 | 6/28: 0.44289
2024-11-16 23:56:03 : 25/80 | 7/28: 0.37387
2024-11-16 23:56:06 : 25/80 | 8/28: 0.39405
2024-11-16 23:56:09 : 25/80 | 9/28: 0.75433
2024-11-16 23:56:12 : 25/80 | 10/28: 0.30692
2024-11-16 23:56:14 : 25/80 | 11/28: 0.50978
2024-11-16 23:56:17 : 25/80 | 12/28: 0.45273
2024-11-16 23:56:20 : 25/80 | 13/28: 0.42420
2024-11-16 23:56:23 : 25/80 | 14/28: 0.49883
2024-11-16 23:56:26 : 25/80 | 15/28: 0.53163
2024-11-16 23:56:28 : 25/80 | 16/28: 0.51431
2024-11-16 23:56:31 : 25/80 | 17/28: 0.60432
2024-11-16 23:56:34 : 25/80 | 18/28: 0.51972
2024-11-16 23:56:37 : 25/80 | 19/28: 0.13966
2024-11-16 23:56:39 : 25/80 | 20/28: 0.31386
2024-11-16 23:56:42 : 25/80 | 21/28: 0.49675
2024-11-16 23:56:45 : 25/80 | 22/28: 0.30496
2024-11-16 23:56:48 : 25/80 | 23/28: 0.31512
2024-11-16 23:56:50 : 25/80 | 24/28: 0.33647
2024-11-16 23:56:53 : 25/80 | 25/28: 0.32277
2024-11-16 23:56:56 : 25/80 | 26/28: 0.50898
2024-11-16 23:57:21 : 25: Evaluation loss: 11.32544 | Pearson: 0.60700 | QWK:  0.45600
2024-11-16 23:57:24 : 26/80 | 0/28: 0.34131
2024-11-16 23:57:26 : 26/80 | 1/28: 0.80837
2024-11-16 23:57:29 : 26/80 | 2/28: 0.22906
2024-11-16 23:57:32 : 26/80 | 3/28: 0.26001
2024-11-16 23:57:34 : 26/80 | 4/28: 0.88972
2024-11-16 23:57:37 : 26/80 | 5/28: 0.83906
2024-11-16 23:57:40 : 26/80 | 6/28: 0.18533
2024-11-16 23:57:43 : 26/80 | 7/28: 0.33605
2024-11-16 23:57:45 : 26/80 | 8/28: 0.44564
2024-11-16 23:57:48 : 26/80 | 9/28: 0.35505
2024-11-16 23:57:51 : 26/80 | 10/28: 0.25834
2024-11-16 23:57:54 : 26/80 | 11/28: 0.38090
2024-11-16 23:57:56 : 26/80 | 12/28: 0.25402
2024-11-16 23:57:59 : 26/80 | 13/28: 0.14497
2024-11-16 23:58:02 : 26/80 | 14/28: 0.33442
2024-11-16 23:58:05 : 26/80 | 15/28: 0.28412
2024-11-16 23:58:08 : 26/80 | 16/28: 0.40242
2024-11-16 23:58:10 : 26/80 | 17/28: 0.28940
2024-11-16 23:58:13 : 26/80 | 18/28: 0.26120
2024-11-16 23:58:16 : 26/80 | 19/28: 0.32467
2024-11-16 23:58:19 : 26/80 | 20/28: 0.27231
2024-11-16 23:58:22 : 26/80 | 21/28: 0.38931
2024-11-16 23:58:24 : 26/80 | 22/28: 0.24294
2024-11-16 23:58:27 : 26/80 | 23/28: 0.29131
2024-11-16 23:58:30 : 26/80 | 24/28: 0.24195
2024-11-16 23:58:32 : 26/80 | 25/28: 0.28457
2024-11-16 23:58:35 : 26/80 | 26/28: 0.22965
2024-11-16 23:59:00 : 26: Evaluation loss: 10.74691 | Pearson: 0.62300 | QWK:  0.48500
2024-11-16 23:59:03 : 27/80 | 0/28: 0.55191
2024-11-16 23:59:06 : 27/80 | 1/28: 0.36898
2024-11-16 23:59:08 : 27/80 | 2/28: 0.33590
2024-11-16 23:59:11 : 27/80 | 3/28: 0.19323
2024-11-16 23:59:14 : 27/80 | 4/28: 0.37413
2024-11-16 23:59:16 : 27/80 | 5/28: 0.25201
2024-11-16 23:59:19 : 27/80 | 6/28: 0.26982
2024-11-16 23:59:22 : 27/80 | 7/28: 0.26442
2024-11-16 23:59:25 : 27/80 | 8/28: 0.34904
2024-11-16 23:59:28 : 27/80 | 9/28: 0.47300
2024-11-16 23:59:30 : 27/80 | 10/28: 0.30500
2024-11-16 23:59:33 : 27/80 | 11/28: 0.31887
2024-11-16 23:59:36 : 27/80 | 12/28: 0.31619
2024-11-16 23:59:39 : 27/80 | 13/28: 0.20164
2024-11-16 23:59:42 : 27/80 | 14/28: 0.40390
2024-11-16 23:59:44 : 27/80 | 15/28: 0.43700
2024-11-16 23:59:47 : 27/80 | 16/28: 0.24615
2024-11-16 23:59:50 : 27/80 | 17/28: 0.32825
2024-11-16 23:59:53 : 27/80 | 18/28: 0.43801
2024-11-16 23:59:56 : 27/80 | 19/28: 0.11762
2024-11-16 23:59:58 : 27/80 | 20/28: 0.47976
2024-11-17 00:00:01 : 27/80 | 21/28: 0.74050
2024-11-17 00:00:04 : 27/80 | 22/28: 0.30168
2024-11-17 00:00:07 : 27/80 | 23/28: 0.15719
2024-11-17 00:00:10 : 27/80 | 24/28: 0.42505
2024-11-17 00:00:12 : 27/80 | 25/28: 0.27328
2024-11-17 00:00:15 : 27/80 | 26/28: 0.58790
2024-11-17 00:00:40 : 27: Evaluation loss: 10.79418 | Pearson: 0.60200 | QWK:  0.49100
2024-11-17 00:00:43 : 28/80 | 0/28: 0.32547
2024-11-17 00:00:46 : 28/80 | 1/28: 0.36793
2024-11-17 00:00:48 : 28/80 | 2/28: 0.60408
2024-11-17 00:00:51 : 28/80 | 3/28: 0.20688
2024-11-17 00:00:54 : 28/80 | 4/28: 0.41394
2024-11-17 00:00:56 : 28/80 | 5/28: 0.12884
2024-11-17 00:00:59 : 28/80 | 6/28: 0.37517
2024-11-17 00:01:02 : 28/80 | 7/28: 0.22356
2024-11-17 00:01:05 : 28/80 | 8/28: 0.37390
2024-11-17 00:01:08 : 28/80 | 9/28: 0.41238
2024-11-17 00:01:10 : 28/80 | 10/28: 0.23511
2024-11-17 00:01:13 : 28/80 | 11/28: 0.24822
2024-11-17 00:01:16 : 28/80 | 12/28: 0.22799
2024-11-17 00:01:18 : 28/80 | 13/28: 0.39299
2024-11-17 00:01:21 : 28/80 | 14/28: 0.41250
2024-11-17 00:01:24 : 28/80 | 15/28: 0.20181
2024-11-17 00:01:27 : 28/80 | 16/28: 0.10166
2024-11-17 00:01:30 : 28/80 | 17/28: 0.47817
2024-11-17 00:01:32 : 28/80 | 18/28: 0.30627
2024-11-17 00:01:35 : 28/80 | 19/28: 0.72925
2024-11-17 00:01:38 : 28/80 | 20/28: 0.37036
2024-11-17 00:01:41 : 28/80 | 21/28: 0.27749
2024-11-17 00:01:44 : 28/80 | 22/28: 0.29032
2024-11-17 00:01:46 : 28/80 | 23/28: 0.54958
2024-11-17 00:01:49 : 28/80 | 24/28: 0.49668
2024-11-17 00:01:52 : 28/80 | 25/28: 0.26455
2024-11-17 00:01:54 : 28/80 | 26/28: 0.35842
2024-11-17 00:02:19 : 28: Evaluation loss: 10.69901 | Pearson: 0.60000 | QWK:  0.48800
2024-11-17 00:02:22 : 29/80 | 0/28: 0.48280
2024-11-17 00:02:25 : 29/80 | 1/28: 0.63565
2024-11-17 00:02:28 : 29/80 | 2/28: 0.22272
2024-11-17 00:02:30 : 29/80 | 3/28: 0.22814
2024-11-17 00:02:33 : 29/80 | 4/28: 0.32894
2024-11-17 00:02:36 : 29/80 | 5/28: 0.15920
2024-11-17 00:02:38 : 29/80 | 6/28: 0.29654
2024-11-17 00:02:41 : 29/80 | 7/28: 0.43514
2024-11-17 00:02:44 : 29/80 | 8/28: 0.11620
2024-11-17 00:02:47 : 29/80 | 9/28: 0.22817
2024-11-17 00:02:50 : 29/80 | 10/28: 0.24290
2024-11-17 00:02:52 : 29/80 | 11/28: 0.26882
2024-11-17 00:02:55 : 29/80 | 12/28: 0.22685
2024-11-17 00:02:58 : 29/80 | 13/28: 0.14865
2024-11-17 00:03:01 : 29/80 | 14/28: 0.26605
2024-11-17 00:03:03 : 29/80 | 15/28: 0.52172
2024-11-17 00:03:06 : 29/80 | 16/28: 0.10459
2024-11-17 00:03:09 : 29/80 | 17/28: 0.22088
2024-11-17 00:03:12 : 29/80 | 18/28: 0.23354
2024-11-17 00:03:15 : 29/80 | 19/28: 0.15551
2024-11-17 00:03:17 : 29/80 | 20/28: 0.44226
2024-11-17 00:03:20 : 29/80 | 21/28: 0.40013
2024-11-17 00:03:23 : 29/80 | 22/28: 0.26080
2024-11-17 00:03:26 : 29/80 | 23/28: 0.27532
2024-11-17 00:03:28 : 29/80 | 24/28: 0.36839
2024-11-17 00:03:31 : 29/80 | 25/28: 0.30634
2024-11-17 00:03:34 : 29/80 | 26/28: 0.39019
2024-11-17 00:03:59 : 29: Evaluation loss: 10.60248 | Pearson: 0.61100 | QWK:  0.48800
2024-11-17 00:04:02 : 30/80 | 0/28: 0.44877
2024-11-17 00:04:04 : 30/80 | 1/28: 0.27407
2024-11-17 00:04:07 : 30/80 | 2/28: 0.37629
2024-11-17 00:04:10 : 30/80 | 3/28: 0.38432
2024-11-17 00:04:13 : 30/80 | 4/28: 0.21454
2024-11-17 00:04:15 : 30/80 | 5/28: 0.25362
2024-11-17 00:04:18 : 30/80 | 6/28: 0.31086
