2024-11-16 23:15:00 : ===================== 2024-11-16T23:15:00.248799 =====================
2024-11-16 23:15:00 : ===================== FINE-TUNING ON PROMPT 6 =====================
2024-11-16 23:15:00 : Settings: Namespace(data='init/asap_5_splits.csv', bert_model_path='../../../ix/ix_models/Multi-Scale-BERT-AES-Models/p8_3', chunk_sizes='90_30_130_10', prompt=[6], batch_size=16, epochs=80, sample=-1, learning_rate=6e-05, result_file='results/finetune/p6.txt', save_model='../../../ix/ix_models/Multi-Scale-BERT-AES-Models/p6/p6.pt', device='cuda', log=PosixPath('logs/finetune-p6.log'), comment='Using google-bert/bert-base-uncased. Removed the direct path to their finetuned word and chunk models.')
2024-11-16 23:15:00 : Additional Comments: Using google-bert/bert-base-uncased. Removed the direct path to their finetuned word and chunk models.
2024-11-16 23:15:02 : Train/Eval/Test: 1064/362/373
2024-11-16 23:15:02 : Started training loop for p6.pt
2024-11-16 23:15:06 : 1/80 | 0/67: 1.13159
2024-11-17 00:02:22 : 21/80 | 53/67: 0.00474
2024-11-17 00:02:23 : 21/80 | 54/67: 0.00623
2024-11-17 00:02:25 : 21/80 | 55/67: 0.00542
2024-11-17 00:02:27 : 21/80 | 56/67: 0.00337
2024-11-17 00:02:28 : 21/80 | 57/67: 0.00402
2024-11-17 00:02:30 : 21/80 | 58/67: 0.00649
2024-11-17 00:02:31 : 21/80 | 59/67: 0.00347
2024-11-17 00:02:33 : 21/80 | 60/67: 0.00410
2024-11-17 00:02:34 : 21/80 | 61/67: 0.00733
2024-11-17 00:02:36 : 21/80 | 62/67: 0.00820
2024-11-17 00:02:38 : 21/80 | 63/67: 0.00341
2024-11-17 00:02:39 : 21/80 | 64/67: 0.00668
2024-11-17 00:02:41 : 21/80 | 65/67: 0.00706
2024-11-17 00:02:42 : 21/80 | 66/67: 0.00554
2024-11-17 00:03:13 : 21: Evaluation loss: 0.16242 | Pearson: 0.80600 | QWK:  0.61000
2024-11-17 00:03:14 : 22/80 | 0/67: 0.00784
2024-11-17 00:03:16 : 22/80 | 1/67: 0.01357
2024-11-17 00:03:18 : 22/80 | 2/67: 0.00635
2024-11-17 00:03:19 : 22/80 | 3/67: 0.00883
2024-11-17 00:03:21 : 22/80 | 4/67: 0.00935
2024-11-17 00:03:22 : 22/80 | 5/67: 0.00517
2024-11-17 00:03:24 : 22/80 | 6/67: 0.00342
2024-11-17 00:03:26 : 22/80 | 7/67: 0.00456
2024-11-17 00:03:27 : 22/80 | 8/67: 0.00155
2024-11-17 00:03:29 : 22/80 | 9/67: 0.00243
2024-11-17 00:03:30 : 22/80 | 10/67: 0.00722
2024-11-17 00:03:32 : 22/80 | 11/67: 0.00651
2024-11-17 00:03:34 : 22/80 | 12/67: 0.00526
2024-11-17 00:03:35 : 22/80 | 13/67: 0.00634
2024-11-17 00:03:37 : 22/80 | 14/67: 0.00840
2024-11-17 00:03:38 : 22/80 | 15/67: 0.00420
2024-11-17 00:03:40 : 22/80 | 16/67: 0.00419
2024-11-17 00:03:42 : 22/80 | 17/67: 0.01250
2024-11-17 00:03:43 : 22/80 | 18/67: 0.00295
2024-11-17 00:03:45 : 22/80 | 19/67: 0.00613
2024-11-17 00:03:46 : 22/80 | 20/67: 0.00503
2024-11-17 00:03:48 : 22/80 | 21/67: 0.00636
2024-11-17 00:03:50 : 22/80 | 22/67: 0.00257
2024-11-17 00:03:51 : 22/80 | 23/67: 0.00385
2024-11-17 00:03:53 : 22/80 | 24/67: 0.00275
2024-11-17 00:03:54 : 22/80 | 25/67: 0.00312
2024-11-17 00:03:56 : 22/80 | 26/67: 0.00455
2024-11-17 00:03:58 : 22/80 | 27/67: 0.00262
2024-11-17 00:03:59 : 22/80 | 28/67: 0.00316
2024-11-17 00:04:01 : 22/80 | 29/67: 0.00413
2024-11-17 00:04:02 : 22/80 | 30/67: 0.00511
2024-11-17 00:04:04 : 22/80 | 31/67: 0.00472
2024-11-17 00:04:05 : 22/80 | 32/67: 0.00431
2024-11-17 00:04:07 : 22/80 | 33/67: 0.00323
2024-11-17 00:04:09 : 22/80 | 34/67: 0.00503
2024-11-17 00:04:10 : 22/80 | 35/67: 0.00313
2024-11-17 00:04:12 : 22/80 | 36/67: 0.00347
2024-11-17 00:04:13 : 22/80 | 37/67: 0.00460
2024-11-17 00:04:15 : 22/80 | 38/67: 0.00124
2024-11-17 00:04:16 : 22/80 | 39/67: 0.00258
2024-11-17 00:04:18 : 22/80 | 40/67: 0.00529
2024-11-17 00:04:20 : 22/80 | 41/67: 0.00299
2024-11-17 00:04:21 : 22/80 | 42/67: 0.00677
2024-11-17 00:04:23 : 22/80 | 43/67: 0.00302
2024-11-17 00:04:24 : 22/80 | 44/67: 0.00657
2024-11-17 00:04:26 : 22/80 | 45/67: 0.00399
2024-11-17 00:04:27 : 22/80 | 46/67: 0.00432
2024-11-17 00:04:29 : 22/80 | 47/67: 0.00360
2024-11-17 00:04:31 : 22/80 | 48/67: 0.00412
2024-11-17 00:04:32 : 22/80 | 49/67: 0.00493
2024-11-17 00:04:34 : 22/80 | 50/67: 0.00531
2024-11-17 00:04:35 : 22/80 | 51/67: 0.00257
2024-11-17 00:04:37 : 22/80 | 52/67: 0.00636
2024-11-17 00:04:38 : 22/80 | 53/67: 0.00889
2024-11-17 00:04:40 : 22/80 | 54/67: 0.00378
2024-11-17 00:04:42 : 22/80 | 55/67: 0.00908
2024-11-17 00:04:43 : 22/80 | 56/67: 0.00641
2024-11-17 00:04:45 : 22/80 | 57/67: 0.00821
2024-11-17 00:04:46 : 22/80 | 58/67: 0.00634
2024-11-17 00:04:48 : 22/80 | 59/67: 0.00613
2024-11-17 00:04:49 : 22/80 | 60/67: 0.00203
2024-11-17 00:04:51 : 22/80 | 61/67: 0.00427
2024-11-17 00:04:53 : 22/80 | 62/67: 0.00886
2024-11-17 00:04:54 : 22/80 | 63/67: 0.00844
2024-11-17 00:04:56 : 22/80 | 64/67: 0.00400
2024-11-17 00:04:57 : 22/80 | 65/67: 0.00793
2024-11-17 00:04:59 : 22/80 | 66/67: 0.00408
2024-11-17 00:05:30 : 22: Evaluation loss: 0.15288 | Pearson: 0.82000 | QWK:  0.58100
2024-11-17 00:05:31 : 23/80 | 0/67: 0.00747
2024-11-17 00:05:33 : 23/80 | 1/67: 0.00899
2024-11-17 00:05:35 : 23/80 | 2/67: 0.01007
2024-11-17 00:05:36 : 23/80 | 3/67: 0.00917
2024-11-17 00:05:38 : 23/80 | 4/67: 0.00793
2024-11-17 00:05:39 : 23/80 | 5/67: 0.01154
2024-11-17 00:05:41 : 23/80 | 6/67: 0.00681
2024-11-17 00:05:42 : 23/80 | 7/67: 0.01213
2024-11-17 00:05:44 : 23/80 | 8/67: 0.00697
2024-11-17 00:05:46 : 23/80 | 9/67: 0.00429
2024-11-17 00:05:47 : 23/80 | 10/67: 0.00397
2024-11-17 00:05:49 : 23/80 | 11/67: 0.00344
2024-11-17 00:05:50 : 23/80 | 12/67: 0.00657
2024-11-17 00:05:52 : 23/80 | 13/67: 0.00438
2024-11-17 00:05:54 : 23/80 | 14/67: 0.00438
2024-11-17 00:05:55 : 23/80 | 15/67: 0.00559
2024-11-17 00:05:57 : 23/80 | 16/67: 0.00353
2024-11-17 00:05:58 : 23/80 | 17/67: 0.00444
2024-11-17 00:06:00 : 23/80 | 18/67: 0.00175
2024-11-17 00:06:02 : 23/80 | 19/67: 0.00339
2024-11-17 00:06:03 : 23/80 | 20/67: 0.00513
2024-11-17 00:06:05 : 23/80 | 21/67: 0.00359
2024-11-17 00:06:06 : 23/80 | 22/67: 0.00807
2024-11-17 00:06:08 : 23/80 | 23/67: 0.00653
2024-11-17 00:06:10 : 23/80 | 24/67: 0.00315
2024-11-17 00:06:11 : 23/80 | 25/67: 0.00394
2024-11-17 00:06:13 : 23/80 | 26/67: 0.00653
2024-11-17 00:06:14 : 23/80 | 27/67: 0.00271
2024-11-17 00:06:16 : 23/80 | 28/67: 0.00245
2024-11-17 00:06:18 : 23/80 | 29/67: 0.00697
2024-11-17 00:06:19 : 23/80 | 30/67: 0.00153
2024-11-17 00:06:21 : 23/80 | 31/67: 0.00270
2024-11-17 00:06:22 : 23/80 | 32/67: 0.00309
2024-11-17 00:06:24 : 23/80 | 33/67: 0.00434
2024-11-17 00:06:25 : 23/80 | 34/67: 0.00394
2024-11-17 00:06:27 : 23/80 | 35/67: 0.00228
2024-11-17 00:06:28 : 23/80 | 36/67: 0.00467
2024-11-17 00:06:30 : 23/80 | 37/67: 0.00591
2024-11-17 00:06:32 : 23/80 | 38/67: 0.00264
2024-11-17 00:06:33 : 23/80 | 39/67: 0.00322
2024-11-17 00:06:35 : 23/80 | 40/67: 0.00594
2024-11-17 00:06:36 : 23/80 | 41/67: 0.00270
2024-11-17 00:06:38 : 23/80 | 42/67: 0.00164
2024-11-17 00:06:40 : 23/80 | 43/67: 0.00197
2024-11-17 00:06:41 : 23/80 | 44/67: 0.00334
2024-11-17 00:06:43 : 23/80 | 45/67: 0.00518
2024-11-17 00:06:44 : 23/80 | 46/67: 0.00338
2024-11-17 00:06:46 : 23/80 | 47/67: 0.00274
2024-11-17 00:06:47 : 23/80 | 48/67: 0.00235
2024-11-17 00:06:49 : 23/80 | 49/67: 0.00236
2024-11-17 00:06:51 : 23/80 | 50/67: 0.00485
2024-11-17 00:06:52 : 23/80 | 51/67: 0.00406
2024-11-17 00:06:54 : 23/80 | 52/67: 0.00395
2024-11-17 00:06:55 : 23/80 | 53/67: 0.00376
2024-11-17 00:06:57 : 23/80 | 54/67: 0.00368
2024-11-17 00:06:59 : 23/80 | 55/67: 0.00245
2024-11-17 00:07:00 : 23/80 | 56/67: 0.00268
2024-11-17 00:07:02 : 23/80 | 57/67: 0.00226
2024-11-17 00:07:03 : 23/80 | 58/67: 0.00411
2024-11-17 00:07:05 : 23/80 | 59/67: 0.00354
2024-11-17 00:07:06 : 23/80 | 60/67: 0.00202
2024-11-17 00:07:08 : 23/80 | 61/67: 0.00545
2024-11-17 00:07:10 : 23/80 | 62/67: 0.00379
2024-11-17 00:07:11 : 23/80 | 63/67: 0.00197
2024-11-17 00:07:13 : 23/80 | 64/67: 0.00272
2024-11-17 00:07:14 : 23/80 | 65/67: 0.00268
2024-11-17 00:07:16 : 23/80 | 66/67: 0.00593
2024-11-17 00:07:47 : 23: Evaluation loss: 0.16632 | Pearson: 0.80800 | QWK:  0.56900
2024-11-17 00:07:49 : 24/80 | 0/67: 0.01471
2024-11-17 00:07:51 : 24/80 | 1/67: 0.00955
2024-11-17 00:07:52 : 24/80 | 2/67: 0.01268
2024-11-17 00:07:54 : 24/80 | 3/67: 0.00687
2024-11-17 00:07:55 : 24/80 | 4/67: 0.00812
2024-11-17 00:07:57 : 24/80 | 5/67: 0.00988
2024-11-17 00:07:58 : 24/80 | 6/67: 0.00569
2024-11-17 00:08:00 : 24/80 | 7/67: 0.00574
2024-11-17 00:08:02 : 24/80 | 8/67: 0.01201
2024-11-17 00:08:03 : 24/80 | 9/67: 0.00918
2024-11-17 00:08:05 : 24/80 | 10/67: 0.00393
2024-11-17 00:08:06 : 24/80 | 11/67: 0.00623
2024-11-17 00:08:08 : 24/80 | 12/67: 0.00380
2024-11-17 00:08:10 : 24/80 | 13/67: 0.00626
2024-11-17 00:08:11 : 24/80 | 14/67: 0.00852
2024-11-17 00:08:13 : 24/80 | 15/67: 0.00732
2024-11-17 00:08:14 : 24/80 | 16/67: 0.00326
2024-11-17 00:08:16 : 24/80 | 17/67: 0.00742
2024-11-17 00:08:17 : 24/80 | 18/67: 0.00324
2024-11-17 00:08:19 : 24/80 | 19/67: 0.00335
2024-11-17 00:08:21 : 24/80 | 20/67: 0.00494
2024-11-17 00:08:22 : 24/80 | 21/67: 0.00368
2024-11-17 00:08:24 : 24/80 | 22/67: 0.00288
2024-11-17 00:08:25 : 24/80 | 23/67: 0.00431
2024-11-17 00:08:27 : 24/80 | 24/67: 0.00318
2024-11-17 00:08:29 : 24/80 | 25/67: 0.00369
2024-11-17 00:08:30 : 24/80 | 26/67: 0.00375
2024-11-17 00:08:32 : 24/80 | 27/67: 0.00728
2024-11-17 00:08:33 : 24/80 | 28/67: 0.00514
2024-11-17 00:08:35 : 24/80 | 29/67: 0.00344
2024-11-17 00:08:36 : 24/80 | 30/67: 0.00284
2024-11-17 00:08:38 : 24/80 | 31/67: 0.00738
2024-11-17 00:08:39 : 24/80 | 32/67: 0.00255
2024-11-17 00:08:41 : 24/80 | 33/67: 0.00343
2024-11-17 00:08:43 : 24/80 | 34/67: 0.00384
2024-11-17 00:08:44 : 24/80 | 35/67: 0.00768
2024-11-17 00:08:46 : 24/80 | 36/67: 0.00262
2024-11-17 00:08:47 : 24/80 | 37/67: 0.00520
2024-11-17 00:08:49 : 24/80 | 38/67: 0.00428
2024-11-17 00:08:50 : 24/80 | 39/67: 0.00438
2024-11-17 00:08:52 : 24/80 | 40/67: 0.00321
2024-11-17 00:08:54 : 24/80 | 41/67: 0.01314
2024-11-17 00:08:55 : 24/80 | 42/67: 0.00420
2024-11-17 00:08:57 : 24/80 | 43/67: 0.00391
2024-11-17 00:08:58 : 24/80 | 44/67: 0.00590
2024-11-17 00:09:00 : 24/80 | 45/67: 0.00520
2024-11-17 00:09:01 : 24/80 | 46/67: 0.00279
2024-11-17 00:09:03 : 24/80 | 47/67: 0.00530
2024-11-17 00:09:05 : 24/80 | 48/67: 0.00515
2024-11-17 00:09:06 : 24/80 | 49/67: 0.00463
2024-11-17 00:09:08 : 24/80 | 50/67: 0.00676
2024-11-17 00:09:09 : 24/80 | 51/67: 0.01142
2024-11-17 00:09:11 : 24/80 | 52/67: 0.00445
2024-11-17 00:09:12 : 24/80 | 53/67: 0.01200
2024-11-17 00:09:14 : 24/80 | 54/67: 0.00834
2024-11-17 00:09:16 : 24/80 | 55/67: 0.00357
2024-11-17 00:09:17 : 24/80 | 56/67: 0.00598
2024-11-17 00:09:19 : 24/80 | 57/67: 0.00930
2024-11-17 00:09:20 : 24/80 | 58/67: 0.00456
2024-11-17 00:09:22 : 24/80 | 59/67: 0.00782
2024-11-17 00:09:23 : 24/80 | 60/67: 0.00442
2024-11-17 00:09:25 : 24/80 | 61/67: 0.01157
2024-11-17 00:09:27 : 24/80 | 62/67: 0.00383
2024-11-17 00:09:28 : 24/80 | 63/67: 0.00448
2024-11-17 00:09:30 : 24/80 | 64/67: 0.00273
2024-11-17 00:09:31 : 24/80 | 65/67: 0.00426
2024-11-17 00:09:33 : 24/80 | 66/67: 0.00811
2024-11-17 00:10:04 : 24: Evaluation loss: 0.15321 | Pearson: 0.82500 | QWK:  0.58600
2024-11-17 00:10:05 : 25/80 | 0/67: 0.02780
2024-11-17 00:10:07 : 25/80 | 1/67: 0.01537
2024-11-17 00:10:09 : 25/80 | 2/67: 0.00780
2024-11-17 00:10:10 : 25/80 | 3/67: 0.01665
2024-11-17 00:10:12 : 25/80 | 4/67: 0.01295
2024-11-17 00:10:13 : 25/80 | 5/67: 0.01426
2024-11-17 00:10:15 : 25/80 | 6/67: 0.01838
2024-11-17 00:10:17 : 25/80 | 7/67: 0.00420
2024-11-17 00:10:18 : 25/80 | 8/67: 0.01069
2024-11-17 00:10:20 : 25/80 | 9/67: 0.01069
2024-11-17 00:10:21 : 25/80 | 10/67: 0.00604
2024-11-17 00:10:23 : 25/80 | 11/67: 0.00587
2024-11-17 00:10:24 : 25/80 | 12/67: 0.00899
2024-11-17 00:10:26 : 25/80 | 13/67: 0.00939
2024-11-17 00:10:28 : 25/80 | 14/67: 0.00696
2024-11-17 00:10:29 : 25/80 | 15/67: 0.00860
2024-11-17 00:10:31 : 25/80 | 16/67: 0.00369
2024-11-17 00:10:32 : 25/80 | 17/67: 0.00415
2024-11-17 00:10:34 : 25/80 | 18/67: 0.00433
2024-11-17 00:10:36 : 25/80 | 19/67: 0.01080
2024-11-17 00:10:37 : 25/80 | 20/67: 0.00825
2024-11-17 00:10:39 : 25/80 | 21/67: 0.00399
2024-11-17 00:10:40 : 25/80 | 22/67: 0.00367
2024-11-17 00:10:42 : 25/80 | 23/67: 0.00600
2024-11-17 00:10:44 : 25/80 | 24/67: 0.00533
2024-11-17 00:10:45 : 25/80 | 25/67: 0.00694
2024-11-17 00:10:47 : 25/80 | 26/67: 0.00652
2024-11-17 00:10:48 : 25/80 | 27/67: 0.00363
2024-11-17 00:10:50 : 25/80 | 28/67: 0.00297
2024-11-17 00:10:51 : 25/80 | 29/67: 0.00397
2024-11-17 00:10:53 : 25/80 | 30/67: 0.00441
2024-11-17 00:10:55 : 25/80 | 31/67: 0.00442
2024-11-17 00:10:56 : 25/80 | 32/67: 0.00360
2024-11-17 00:10:58 : 25/80 | 33/67: 0.00470
2024-11-17 00:10:59 : 25/80 | 34/67: 0.00636
2024-11-17 00:11:01 : 25/80 | 35/67: 0.00732
2024-11-17 00:11:02 : 25/80 | 36/67: 0.00503
2024-11-17 00:11:04 : 25/80 | 37/67: 0.00231
2024-11-17 00:11:06 : 25/80 | 38/67: 0.00307
2024-11-17 00:11:07 : 25/80 | 39/67: 0.00480
2024-11-17 00:11:09 : 25/80 | 40/67: 0.00559
2024-11-17 00:11:10 : 25/80 | 41/67: 0.00532
2024-11-17 00:11:12 : 25/80 | 42/67: 0.00315
2024-11-17 00:11:13 : 25/80 | 43/67: 0.00372
2024-11-17 00:11:15 : 25/80 | 44/67: 0.00449
2024-11-17 00:11:17 : 25/80 | 45/67: 0.00491
2024-11-17 00:11:18 : 25/80 | 46/67: 0.00488
2024-11-17 00:11:20 : 25/80 | 47/67: 0.00860
2024-11-17 00:11:21 : 25/80 | 48/67: 0.00227
2024-11-17 00:11:23 : 25/80 | 49/67: 0.00521
2024-11-17 00:11:24 : 25/80 | 50/67: 0.00525
2024-11-17 00:11:26 : 25/80 | 51/67: 0.00541
2024-11-17 00:11:27 : 25/80 | 52/67: 0.00449
2024-11-17 00:11:29 : 25/80 | 53/67: 0.00230
2024-11-17 00:11:31 : 25/80 | 54/67: 0.00381
2024-11-17 00:11:32 : 25/80 | 55/67: 0.00268
2024-11-17 00:11:34 : 25/80 | 56/67: 0.00411
2024-11-17 00:11:35 : 25/80 | 57/67: 0.00389
2024-11-17 00:11:37 : 25/80 | 58/67: 0.00528
2024-11-17 00:11:38 : 25/80 | 59/67: 0.00240
2024-11-17 00:11:40 : 25/80 | 60/67: 0.00490
2024-11-17 00:11:42 : 25/80 | 61/67: 0.00592
2024-11-17 00:11:43 : 25/80 | 62/67: 0.00706
2024-11-17 00:11:45 : 25/80 | 63/67: 0.00448
2024-11-17 00:11:46 : 25/80 | 64/67: 0.00541
2024-11-17 00:11:48 : 25/80 | 65/67: 0.00172
2024-11-17 00:11:50 : 25/80 | 66/67: 0.00196
2024-11-17 00:12:21 : 25: Evaluation loss: 0.16882 | Pearson: 0.81000 | QWK:  0.57400
2024-11-17 00:12:22 : 26/80 | 0/67: 0.01335
2024-11-17 00:12:24 : 26/80 | 1/67: 0.01350
2024-11-17 00:12:26 : 26/80 | 2/67: 0.01135
2024-11-17 00:12:27 : 26/80 | 3/67: 0.00771
2024-11-17 00:12:29 : 26/80 | 4/67: 0.00692
2024-11-17 00:12:30 : 26/80 | 5/67: 0.00966
2024-11-17 00:12:32 : 26/80 | 6/67: 0.00627
2024-11-17 00:12:34 : 26/80 | 7/67: 0.01677
2024-11-17 00:12:35 : 26/80 | 8/67: 0.01220
2024-11-17 00:12:37 : 26/80 | 9/67: 0.00455
2024-11-17 00:12:38 : 26/80 | 10/67: 0.01477
2024-11-17 00:12:40 : 26/80 | 11/67: 0.00405
2024-11-17 00:12:41 : 26/80 | 12/67: 0.00500
2024-11-17 00:12:43 : 26/80 | 13/67: 0.00611
2024-11-17 00:12:45 : 26/80 | 14/67: 0.00689
2024-11-17 00:12:46 : 26/80 | 15/67: 0.01115
2024-11-17 00:12:48 : 26/80 | 16/67: 0.00564
2024-11-17 00:12:49 : 26/80 | 17/67: 0.00827
2024-11-17 00:12:51 : 26/80 | 18/67: 0.01053
2024-11-17 00:12:53 : 26/80 | 19/67: 0.00583
2024-11-17 00:12:54 : 26/80 | 20/67: 0.00955
2024-11-17 00:12:56 : 26/80 | 21/67: 0.00888
2024-11-17 00:12:57 : 26/80 | 22/67: 0.00349
2024-11-17 00:12:59 : 26/80 | 23/67: 0.00398
2024-11-17 00:13:01 : 26/80 | 24/67: 0.00918
2024-11-17 00:13:02 : 26/80 | 25/67: 0.00481
2024-11-17 00:13:04 : 26/80 | 26/67: 0.00510
2024-11-17 00:13:05 : 26/80 | 27/67: 0.00692
2024-11-17 00:13:07 : 26/80 | 28/67: 0.01129
2024-11-17 00:13:08 : 26/80 | 29/67: 0.00448
2024-11-17 00:13:10 : 26/80 | 30/67: 0.00635
2024-11-17 00:13:11 : 26/80 | 31/67: 0.00528
2024-11-17 00:13:13 : 26/80 | 32/67: 0.00554
2024-11-17 00:13:15 : 26/80 | 33/67: 0.00369
2024-11-17 00:13:16 : 26/80 | 34/67: 0.00441
2024-11-17 00:13:18 : 26/80 | 35/67: 0.00289
2024-11-17 00:13:19 : 26/80 | 36/67: 0.00895
2024-11-17 00:13:21 : 26/80 | 37/67: 0.00181
2024-11-17 00:13:22 : 26/80 | 38/67: 0.00412
2024-11-17 00:13:24 : 26/80 | 39/67: 0.00495
2024-11-17 00:13:25 : 26/80 | 40/67: 0.00159
2024-11-17 00:13:27 : 26/80 | 41/67: 0.00435
2024-11-17 00:13:29 : 26/80 | 42/67: 0.00349
2024-11-17 00:13:30 : 26/80 | 43/67: 0.00475
2024-11-17 00:13:32 : 26/80 | 44/67: 0.00414
2024-11-17 00:13:33 : 26/80 | 45/67: 0.00458
2024-11-17 00:13:35 : 26/80 | 46/67: 0.00312
2024-11-17 00:13:36 : 26/80 | 47/67: 0.00475
2024-11-17 00:13:38 : 26/80 | 48/67: 0.01101
2024-11-17 00:13:40 : 26/80 | 49/67: 0.01863
2024-11-17 00:13:41 : 26/80 | 50/67: 0.00822
2024-11-17 00:13:43 : 26/80 | 51/67: 0.00728
2024-11-17 00:13:44 : 26/80 | 52/67: 0.00552
2024-11-17 00:13:46 : 26/80 | 53/67: 0.00296
2024-11-17 00:13:47 : 26/80 | 54/67: 0.00542
2024-11-17 00:13:49 : 26/80 | 55/67: 0.00396
2024-11-17 00:13:51 : 26/80 | 56/67: 0.00843
2024-11-17 00:13:52 : 26/80 | 57/67: 0.00275
2024-11-17 00:13:54 : 26/80 | 58/67: 0.02063
2024-11-17 00:13:55 : 26/80 | 59/67: 0.01384
2024-11-17 00:13:57 : 26/80 | 60/67: 0.01127
2024-11-17 00:13:59 : 26/80 | 61/67: 0.01046
2024-11-17 00:14:00 : 26/80 | 62/67: 0.01389
2024-11-17 00:14:02 : 26/80 | 63/67: 0.00578
2024-11-17 00:14:03 : 26/80 | 64/67: 0.00776
2024-11-17 00:14:05 : 26/80 | 65/67: 0.01317
2024-11-17 00:14:06 : 26/80 | 66/67: 0.00768
2024-11-17 00:14:37 : 26: Evaluation loss: 0.16018 | Pearson: 0.81100 | QWK:  0.61500
2024-11-17 00:14:39 : 27/80 | 0/67: 0.00742
2024-11-17 00:14:40 : 27/80 | 1/67: 0.00871
2024-11-17 00:14:42 : 27/80 | 2/67: 0.00878
2024-11-17 00:14:43 : 27/80 | 3/67: 0.00629
2024-11-17 00:14:45 : 27/80 | 4/67: 0.00875
2024-11-17 00:14:47 : 27/80 | 5/67: 0.00707
2024-11-17 00:14:48 : 27/80 | 6/67: 0.00495
2024-11-17 00:14:50 : 27/80 | 7/67: 0.00512
2024-11-17 00:14:51 : 27/80 | 8/67: 0.00788
2024-11-17 00:14:53 : 27/80 | 9/67: 0.00642
2024-11-17 00:14:55 : 27/80 | 10/67: 0.00360
2024-11-17 00:14:56 : 27/80 | 11/67: 0.00707
2024-11-17 00:14:58 : 27/80 | 12/67: 0.00438
2024-11-17 00:14:59 : 27/80 | 13/67: 0.00396
2024-11-17 00:15:01 : 27/80 | 14/67: 0.00309
2024-11-17 00:15:03 : 27/80 | 15/67: 0.00372
2024-11-17 00:15:04 : 27/80 | 16/67: 0.00733
2024-11-17 00:15:06 : 27/80 | 17/67: 0.00313
2024-11-17 00:15:07 : 27/80 | 18/67: 0.00973
2024-11-17 00:15:09 : 27/80 | 19/67: 0.00381
2024-11-17 00:15:11 : 27/80 | 20/67: 0.00452
2024-11-17 00:15:12 : 27/80 | 21/67: 0.00461
2024-11-17 00:15:14 : 27/80 | 22/67: 0.00543
2024-11-17 00:15:15 : 27/80 | 23/67: 0.00678
2024-11-17 00:15:17 : 27/80 | 24/67: 0.00375
2024-11-17 00:15:19 : 27/80 | 25/67: 0.00210
2024-11-17 00:15:20 : 27/80 | 26/67: 0.00306
2024-11-17 00:15:22 : 27/80 | 27/67: 0.00262
2024-11-17 00:15:23 : 27/80 | 28/67: 0.00408
2024-11-17 00:15:25 : 27/80 | 29/67: 0.00353
2024-11-17 00:15:26 : 27/80 | 30/67: 0.00325
2024-11-17 00:15:28 : 27/80 | 31/67: 0.00229
2024-11-17 00:15:30 : 27/80 | 32/67: 0.00248
2024-11-17 00:15:31 : 27/80 | 33/67: 0.00466
2024-11-17 00:15:33 : 27/80 | 34/67: 0.00384
2024-11-17 00:15:34 : 27/80 | 35/67: 0.00596
2024-11-17 00:15:36 : 27/80 | 36/67: 0.00659
2024-11-17 00:15:37 : 27/80 | 37/67: 0.00274
2024-11-17 00:15:39 : 27/80 | 38/67: 0.00321
2024-11-17 00:15:41 : 27/80 | 39/67: 0.00431
2024-11-17 00:15:42 : 27/80 | 40/67: 0.00629
2024-11-17 00:15:44 : 27/80 | 41/67: 0.00373
2024-11-17 00:15:45 : 27/80 | 42/67: 0.00304
2024-11-17 00:15:47 : 27/80 | 43/67: 0.00425
2024-11-17 00:15:48 : 27/80 | 44/67: 0.00282
2024-11-17 00:15:50 : 27/80 | 45/67: 0.00811
2024-11-17 00:15:52 : 27/80 | 46/67: 0.00352
2024-11-17 00:15:53 : 27/80 | 47/67: 0.00397
2024-11-17 00:15:55 : 27/80 | 48/67: 0.00275
2024-11-17 00:15:56 : 27/80 | 49/67: 0.00240
2024-11-17 00:15:58 : 27/80 | 50/67: 0.00222
2024-11-17 00:15:59 : 27/80 | 51/67: 0.00393
2024-11-17 00:16:01 : 27/80 | 52/67: 0.00368
2024-11-17 00:16:03 : 27/80 | 53/67: 0.00388
2024-11-17 00:16:04 : 27/80 | 54/67: 0.00481
2024-11-17 00:16:06 : 27/80 | 55/67: 0.00378
2024-11-17 00:16:07 : 27/80 | 56/67: 0.00669
2024-11-17 00:16:09 : 27/80 | 57/67: 0.00524
2024-11-17 00:16:10 : 27/80 | 58/67: 0.00418
2024-11-17 00:16:12 : 27/80 | 59/67: 0.00491
2024-11-17 00:16:14 : 27/80 | 60/67: 0.00263
2024-11-17 00:16:15 : 27/80 | 61/67: 0.00748
2024-11-17 00:16:17 : 27/80 | 62/67: 0.00541
2024-11-17 00:16:18 : 27/80 | 63/67: 0.00152
2024-11-17 00:16:20 : 27/80 | 64/67: 0.00333
2024-11-17 00:16:22 : 27/80 | 65/67: 0.00611
2024-11-17 00:16:23 : 27/80 | 66/67: 0.00759
2024-11-17 00:16:54 : 27: Evaluation loss: 0.17258 | Pearson: 0.81400 | QWK:  0.52300
2024-11-17 00:16:56 : 28/80 | 0/67: 0.00728
2024-11-17 00:16:57 : 28/80 | 1/67: 0.00856
2024-11-17 00:16:59 : 28/80 | 2/67: 0.01239
2024-11-17 00:17:01 : 28/80 | 3/67: 0.00296
2024-11-17 00:17:02 : 28/80 | 4/67: 0.00615
2024-11-17 00:17:04 : 28/80 | 5/67: 0.00555
2024-11-17 00:17:05 : 28/80 | 6/67: 0.00528
