2024-11-16 23:15:24 : ===================== 2024-11-16T23:15:24.496431 =====================
2024-11-16 23:15:24 : ===================== FINE-TUNING ON PROMPT 2 =====================
2024-11-16 23:15:24 : Settings: Namespace(data='init/asap_5_splits.csv', bert_model_path='../../../ix/ix_models/Multi-Scale-BERT-AES-Models/p8_3', chunk_sizes='90_30_130_10', prompt=[2], batch_size=16, epochs=80, sample=-1, learning_rate=6e-05, result_file='results/finetune/p2.txt', save_model='../../../ix/ix_models/Multi-Scale-BERT-AES-Models/p2/p2.pt', device='cuda', log=PosixPath('logs/finetune-p2.log'), comment='Using google-bert/bert-base-uncased. Removed the direct path to their finetuned word and chunk models.')
2024-11-16 23:15:24 : Additional Comments: Using google-bert/bert-base-uncased. Removed the direct path to their finetuned word and chunk models.
2024-11-16 23:15:28 : Train/Eval/Test: 1083/350/367
2024-11-16 23:15:28 : Started training loop for p2.pt
2024-11-16 23:15:32 : 1/80 | 0/68: 8.10925
2024-11-17 00:42:26 : 27/80 | 67/68: 0.00397
2024-11-17 00:43:11 : 27: Evaluation loss: 0.23780 | Pearson: 0.63300 | QWK:  0.50700
2024-11-17 00:43:13 : 28/80 | 0/68: 0.00418
2024-11-17 00:43:16 : 28/80 | 1/68: 0.00280
2024-11-17 00:43:18 : 28/80 | 2/68: 0.00446
2024-11-17 00:43:20 : 28/80 | 3/68: 0.00453
2024-11-17 00:43:22 : 28/80 | 4/68: 0.00246
2024-11-17 00:43:24 : 28/80 | 5/68: 0.00191
2024-11-17 00:43:26 : 28/80 | 6/68: 0.00221
2024-11-17 00:43:29 : 28/80 | 7/68: 0.00252
2024-11-17 00:43:31 : 28/80 | 8/68: 0.00593
2024-11-17 00:43:33 : 28/80 | 9/68: 0.00279
2024-11-17 00:43:35 : 28/80 | 10/68: 0.00272
2024-11-17 00:43:37 : 28/80 | 11/68: 0.00378
2024-11-17 00:43:40 : 28/80 | 12/68: 0.00658
2024-11-17 00:43:42 : 28/80 | 13/68: 0.00408
2024-11-17 00:43:44 : 28/80 | 14/68: 0.00147
2024-11-17 00:43:46 : 28/80 | 15/68: 0.00492
2024-11-17 00:43:48 : 28/80 | 16/68: 0.00157
2024-11-17 00:43:51 : 28/80 | 17/68: 0.00188
2024-11-17 00:43:53 : 28/80 | 18/68: 0.00155
2024-11-17 00:43:55 : 28/80 | 19/68: 0.00360
2024-11-17 00:43:57 : 28/80 | 20/68: 0.00335
2024-11-17 00:43:59 : 28/80 | 21/68: 0.00567
2024-11-17 00:44:02 : 28/80 | 22/68: 0.00648
2024-11-17 00:44:04 : 28/80 | 23/68: 0.00353
2024-11-17 00:44:06 : 28/80 | 24/68: 0.00247
2024-11-17 00:44:08 : 28/80 | 25/68: 0.00176
2024-11-17 00:44:10 : 28/80 | 26/68: 0.00471
2024-11-17 00:44:12 : 28/80 | 27/68: 0.00448
2024-11-17 00:44:15 : 28/80 | 28/68: 0.00216
2024-11-17 00:44:17 : 28/80 | 29/68: 0.00606
2024-11-17 00:44:19 : 28/80 | 30/68: 0.00270
2024-11-17 00:44:21 : 28/80 | 31/68: 0.00555
2024-11-17 00:44:23 : 28/80 | 32/68: 0.00422
2024-11-17 00:44:25 : 28/80 | 33/68: 0.00365
2024-11-17 00:44:27 : 28/80 | 34/68: 0.00099
2024-11-17 00:44:29 : 28/80 | 35/68: 0.00306
2024-11-17 00:44:31 : 28/80 | 36/68: 0.00177
2024-11-17 00:44:33 : 28/80 | 37/68: 0.00249
2024-11-17 00:44:36 : 28/80 | 38/68: 0.00439
2024-11-17 00:44:38 : 28/80 | 39/68: 0.00540
2024-11-17 00:44:40 : 28/80 | 40/68: 0.00294
2024-11-17 00:44:42 : 28/80 | 41/68: 0.00520
2024-11-17 00:44:45 : 28/80 | 42/68: 0.00539
2024-11-17 00:44:47 : 28/80 | 43/68: 0.00696
2024-11-17 00:44:49 : 28/80 | 44/68: 0.00806
2024-11-17 00:44:51 : 28/80 | 45/68: 0.00229
2024-11-17 00:44:54 : 28/80 | 46/68: 0.00550
2024-11-17 00:44:56 : 28/80 | 47/68: 0.00527
2024-11-17 00:44:58 : 28/80 | 48/68: 0.00351
2024-11-17 00:45:01 : 28/80 | 49/68: 0.01157
2024-11-17 00:45:03 : 28/80 | 50/68: 0.00365
2024-11-17 00:45:05 : 28/80 | 51/68: 0.00277
2024-11-17 00:45:07 : 28/80 | 52/68: 0.00199
2024-11-17 00:45:09 : 28/80 | 53/68: 0.00194
2024-11-17 00:45:11 : 28/80 | 54/68: 0.00668
2024-11-17 00:45:14 : 28/80 | 55/68: 0.00523
2024-11-17 00:45:16 : 28/80 | 56/68: 0.00467
2024-11-17 00:45:18 : 28/80 | 57/68: 0.00475
2024-11-17 00:45:20 : 28/80 | 58/68: 0.00314
2024-11-17 00:45:22 : 28/80 | 59/68: 0.00341
2024-11-17 00:45:24 : 28/80 | 60/68: 0.00241
2024-11-17 00:45:26 : 28/80 | 61/68: 0.00607
2024-11-17 00:45:28 : 28/80 | 62/68: 0.00236
2024-11-17 00:45:31 : 28/80 | 63/68: 0.00369
2024-11-17 00:45:33 : 28/80 | 64/68: 0.00686
2024-11-17 00:45:35 : 28/80 | 65/68: 0.00528
2024-11-17 00:45:37 : 28/80 | 66/68: 0.00199
2024-11-17 00:45:39 : 28/80 | 67/68: 0.00258
2024-11-17 00:46:25 : 28: Evaluation loss: 0.21001 | Pearson: 0.65100 | QWK:  0.50200
2024-11-17 00:46:27 : 29/80 | 0/68: 0.00594
2024-11-17 00:46:29 : 29/80 | 1/68: 0.00634
2024-11-17 00:46:32 : 29/80 | 2/68: 0.00565
2024-11-17 00:46:34 : 29/80 | 3/68: 0.00896
2024-11-17 00:46:36 : 29/80 | 4/68: 0.00628
2024-11-17 00:46:38 : 29/80 | 5/68: 0.00438
2024-11-17 00:46:40 : 29/80 | 6/68: 0.00456
2024-11-17 00:46:43 : 29/80 | 7/68: 0.01146
2024-11-17 00:46:45 : 29/80 | 8/68: 0.00967
2024-11-17 00:46:47 : 29/80 | 9/68: 0.00361
2024-11-17 00:46:49 : 29/80 | 10/68: 0.00754
2024-11-17 00:46:51 : 29/80 | 11/68: 0.00619
2024-11-17 00:46:53 : 29/80 | 12/68: 0.00352
2024-11-17 00:46:56 : 29/80 | 13/68: 0.00990
2024-11-17 00:46:58 : 29/80 | 14/68: 0.00207
2024-11-17 00:47:00 : 29/80 | 15/68: 0.00292
2024-11-17 00:47:02 : 29/80 | 16/68: 0.00174
2024-11-17 00:47:05 : 29/80 | 17/68: 0.00118
2024-11-17 00:47:07 : 29/80 | 18/68: 0.00634
2024-11-17 00:47:09 : 29/80 | 19/68: 0.00231
2024-11-17 00:47:11 : 29/80 | 20/68: 0.00313
2024-11-17 00:47:13 : 29/80 | 21/68: 0.00361
2024-11-17 00:47:16 : 29/80 | 22/68: 0.00227
2024-11-17 00:47:18 : 29/80 | 23/68: 0.00282
2024-11-17 00:47:20 : 29/80 | 24/68: 0.00487
2024-11-17 00:47:22 : 29/80 | 25/68: 0.00750
2024-11-17 00:47:24 : 29/80 | 26/68: 0.00285
2024-11-17 00:47:27 : 29/80 | 27/68: 0.00316
2024-11-17 00:47:29 : 29/80 | 28/68: 0.00499
2024-11-17 00:47:31 : 29/80 | 29/68: 0.00548
2024-11-17 00:47:33 : 29/80 | 30/68: 0.00114
2024-11-17 00:47:35 : 29/80 | 31/68: 0.00607
2024-11-17 00:47:37 : 29/80 | 32/68: 0.00383
2024-11-17 00:47:39 : 29/80 | 33/68: 0.00442
2024-11-17 00:47:41 : 29/80 | 34/68: 0.00297
2024-11-17 00:47:43 : 29/80 | 35/68: 0.00645
2024-11-17 00:47:45 : 29/80 | 36/68: 0.00208
2024-11-17 00:47:47 : 29/80 | 37/68: 0.00303
2024-11-17 00:47:50 : 29/80 | 38/68: 0.00811
2024-11-17 00:47:52 : 29/80 | 39/68: 0.00222
2024-11-17 00:47:54 : 29/80 | 40/68: 0.00391
2024-11-17 00:47:57 : 29/80 | 41/68: 0.00502
2024-11-17 00:47:59 : 29/80 | 42/68: 0.00202
2024-11-17 00:48:01 : 29/80 | 43/68: 0.00662
2024-11-17 00:48:03 : 29/80 | 44/68: 0.00556
2024-11-17 00:48:06 : 29/80 | 45/68: 0.00431
2024-11-17 00:48:08 : 29/80 | 46/68: 0.00453
2024-11-17 00:48:10 : 29/80 | 47/68: 0.00387
2024-11-17 00:48:12 : 29/80 | 48/68: 0.00401
2024-11-17 00:48:15 : 29/80 | 49/68: 0.00695
2024-11-17 00:48:17 : 29/80 | 50/68: 0.00379
2024-11-17 00:48:19 : 29/80 | 51/68: 0.00344
2024-11-17 00:48:21 : 29/80 | 52/68: 0.00203
2024-11-17 00:48:23 : 29/80 | 53/68: 0.00222
2024-11-17 00:48:26 : 29/80 | 54/68: 0.00252
2024-11-17 00:48:28 : 29/80 | 55/68: 0.00208
2024-11-17 00:48:30 : 29/80 | 56/68: 0.00291
2024-11-17 00:48:32 : 29/80 | 57/68: 0.00124
2024-11-17 00:48:34 : 29/80 | 58/68: 0.00285
2024-11-17 00:48:36 : 29/80 | 59/68: 0.00275
2024-11-17 00:48:38 : 29/80 | 60/68: 0.00104
2024-11-17 00:48:41 : 29/80 | 61/68: 0.00437
2024-11-17 00:48:43 : 29/80 | 62/68: 0.00529
2024-11-17 00:48:45 : 29/80 | 63/68: 0.00119
2024-11-17 00:48:47 : 29/80 | 64/68: 0.00288
2024-11-17 00:48:49 : 29/80 | 65/68: 0.00336
2024-11-17 00:48:52 : 29/80 | 66/68: 0.00546
2024-11-17 00:48:54 : 29/80 | 67/68: 0.00174
2024-11-17 00:49:39 : 29: Evaluation loss: 0.22439 | Pearson: 0.62000 | QWK:  0.49400
2024-11-17 00:49:42 : 30/80 | 0/68: 0.00273
2024-11-17 00:49:44 : 30/80 | 1/68: 0.00543
2024-11-17 00:49:46 : 30/80 | 2/68: 0.00451
2024-11-17 00:49:48 : 30/80 | 3/68: 0.00319
2024-11-17 00:49:50 : 30/80 | 4/68: 0.00450
2024-11-17 00:49:53 : 30/80 | 5/68: 0.00300
2024-11-17 00:49:55 : 30/80 | 6/68: 0.00307
2024-11-17 00:49:57 : 30/80 | 7/68: 0.00212
2024-11-17 00:49:59 : 30/80 | 8/68: 0.00396
2024-11-17 00:50:01 : 30/80 | 9/68: 0.00149
2024-11-17 00:50:03 : 30/80 | 10/68: 0.00292
2024-11-17 00:50:06 : 30/80 | 11/68: 0.00480
2024-11-17 00:50:08 : 30/80 | 12/68: 0.00287
2024-11-17 00:50:10 : 30/80 | 13/68: 0.00217
2024-11-17 00:50:12 : 30/80 | 14/68: 0.00433
2024-11-17 00:50:14 : 30/80 | 15/68: 0.00593
2024-11-17 00:50:17 : 30/80 | 16/68: 0.00295
2024-11-17 00:50:19 : 30/80 | 17/68: 0.00352
2024-11-17 00:50:21 : 30/80 | 18/68: 0.00378
2024-11-17 00:50:23 : 30/80 | 19/68: 0.00278
2024-11-17 00:50:25 : 30/80 | 20/68: 0.00343
2024-11-17 00:50:28 : 30/80 | 21/68: 0.00617
2024-11-17 00:50:30 : 30/80 | 22/68: 0.00252
2024-11-17 00:50:32 : 30/80 | 23/68: 0.00065
2024-11-17 00:50:34 : 30/80 | 24/68: 0.00490
2024-11-17 00:50:36 : 30/80 | 25/68: 0.00319
2024-11-17 00:50:38 : 30/80 | 26/68: 0.00453
2024-11-17 00:50:41 : 30/80 | 27/68: 0.00310
2024-11-17 00:50:43 : 30/80 | 28/68: 0.00309
2024-11-17 00:50:45 : 30/80 | 29/68: 0.00222
2024-11-17 00:50:47 : 30/80 | 30/68: 0.00128
2024-11-17 00:50:49 : 30/80 | 31/68: 0.00251
2024-11-17 00:50:51 : 30/80 | 32/68: 0.00398
2024-11-17 00:50:53 : 30/80 | 33/68: 0.00338
2024-11-17 00:50:55 : 30/80 | 34/68: 0.00655
2024-11-17 00:50:57 : 30/80 | 35/68: 0.00401
2024-11-17 00:50:59 : 30/80 | 36/68: 0.00164
2024-11-17 00:51:01 : 30/80 | 37/68: 0.00364
2024-11-17 00:51:04 : 30/80 | 38/68: 0.00517
2024-11-17 00:51:06 : 30/80 | 39/68: 0.00592
2024-11-17 00:51:08 : 30/80 | 40/68: 0.00451
2024-11-17 00:51:10 : 30/80 | 41/68: 0.00424
2024-11-17 00:51:13 : 30/80 | 42/68: 0.00256
2024-11-17 00:51:15 : 30/80 | 43/68: 0.00293
2024-11-17 00:51:17 : 30/80 | 44/68: 0.00110
2024-11-17 00:51:19 : 30/80 | 45/68: 0.00760
2024-11-17 00:51:22 : 30/80 | 46/68: 0.00355
2024-11-17 00:51:24 : 30/80 | 47/68: 0.00458
2024-11-17 00:51:26 : 30/80 | 48/68: 0.00198
2024-11-17 00:51:28 : 30/80 | 49/68: 0.00258
2024-11-17 00:51:31 : 30/80 | 50/68: 0.00329
2024-11-17 00:51:33 : 30/80 | 51/68: 0.00129
2024-11-17 00:51:35 : 30/80 | 52/68: 0.00391
2024-11-17 00:51:37 : 30/80 | 53/68: 0.00486
2024-11-17 00:51:39 : 30/80 | 54/68: 0.00457
2024-11-17 00:51:41 : 30/80 | 55/68: 0.00378
2024-11-17 00:51:43 : 30/80 | 56/68: 0.00503
2024-11-17 00:51:46 : 30/80 | 57/68: 0.00160
2024-11-17 00:51:48 : 30/80 | 58/68: 0.00288
2024-11-17 00:51:50 : 30/80 | 59/68: 0.00233
2024-11-17 00:51:52 : 30/80 | 60/68: 0.00348
2024-11-17 00:51:54 : 30/80 | 61/68: 0.00161
2024-11-17 00:51:56 : 30/80 | 62/68: 0.00135
2024-11-17 00:51:58 : 30/80 | 63/68: 0.00241
2024-11-17 00:52:01 : 30/80 | 64/68: 0.00251
2024-11-17 00:52:03 : 30/80 | 65/68: 0.00272
2024-11-17 00:52:05 : 30/80 | 66/68: 0.00382
2024-11-17 00:52:07 : 30/80 | 67/68: 0.00757
2024-11-17 00:52:53 : 30: Evaluation loss: 0.25029 | Pearson: 0.62500 | QWK:  0.51500
2024-11-17 00:52:55 : 31/80 | 0/68: 0.01145
2024-11-17 00:52:57 : 31/80 | 1/68: 0.01209
2024-11-17 00:52:59 : 31/80 | 2/68: 0.00299
2024-11-17 00:53:02 : 31/80 | 3/68: 0.00341
2024-11-17 00:53:04 : 31/80 | 4/68: 0.00427
2024-11-17 00:53:06 : 31/80 | 5/68: 0.00348
2024-11-17 00:53:08 : 31/80 | 6/68: 0.00301
2024-11-17 00:53:10 : 31/80 | 7/68: 0.00217
2024-11-17 00:53:12 : 31/80 | 8/68: 0.00606
2024-11-17 00:53:15 : 31/80 | 9/68: 0.00494
2024-11-17 00:53:17 : 31/80 | 10/68: 0.00264
2024-11-17 00:53:19 : 31/80 | 11/68: 0.00439
2024-11-17 00:53:21 : 31/80 | 12/68: 0.00609
2024-11-17 00:53:23 : 31/80 | 13/68: 0.00314
2024-11-17 00:53:25 : 31/80 | 14/68: 0.00331
2024-11-17 00:53:28 : 31/80 | 15/68: 0.00616
2024-11-17 00:53:30 : 31/80 | 16/68: 0.00293
2024-11-17 00:53:32 : 31/80 | 17/68: 0.00341
2024-11-17 00:53:34 : 31/80 | 18/68: 0.00270
2024-11-17 00:53:36 : 31/80 | 19/68: 0.00372
2024-11-17 00:53:39 : 31/80 | 20/68: 0.00746
2024-11-17 00:53:41 : 31/80 | 21/68: 0.00305
2024-11-17 00:53:43 : 31/80 | 22/68: 0.00848
2024-11-17 00:53:45 : 31/80 | 23/68: 0.00484
2024-11-17 00:53:47 : 31/80 | 24/68: 0.00289
2024-11-17 00:53:50 : 31/80 | 25/68: 0.00438
2024-11-17 00:53:52 : 31/80 | 26/68: 0.00540
2024-11-17 00:53:54 : 31/80 | 27/68: 0.00486
2024-11-17 00:53:56 : 31/80 | 28/68: 0.00602
2024-11-17 00:53:58 : 31/80 | 29/68: 0.00461
2024-11-17 00:54:00 : 31/80 | 30/68: 0.00509
2024-11-17 00:54:02 : 31/80 | 31/68: 0.00314
2024-11-17 00:54:04 : 31/80 | 32/68: 0.00552
2024-11-17 00:54:06 : 31/80 | 33/68: 0.00558
2024-11-17 00:54:08 : 31/80 | 34/68: 0.00325
2024-11-17 00:54:11 : 31/80 | 35/68: 0.00232
2024-11-17 00:54:13 : 31/80 | 36/68: 0.00745
2024-11-17 00:54:15 : 31/80 | 37/68: 0.00345
2024-11-17 00:54:17 : 31/80 | 38/68: 0.00309
2024-11-17 00:54:19 : 31/80 | 39/68: 0.00392
2024-11-17 00:54:22 : 31/80 | 40/68: 0.00482
2024-11-17 00:54:24 : 31/80 | 41/68: 0.00323
2024-11-17 00:54:26 : 31/80 | 42/68: 0.00206
2024-11-17 00:54:28 : 31/80 | 43/68: 0.00067
2024-11-17 00:54:31 : 31/80 | 44/68: 0.00288
2024-11-17 00:54:33 : 31/80 | 45/68: 0.00364
2024-11-17 00:54:35 : 31/80 | 46/68: 0.00474
2024-11-17 00:54:37 : 31/80 | 47/68: 0.00454
2024-11-17 00:54:40 : 31/80 | 48/68: 0.00235
2024-11-17 00:54:42 : 31/80 | 49/68: 0.00226
2024-11-17 00:54:44 : 31/80 | 50/68: 0.00507
2024-11-17 00:54:47 : 31/80 | 51/68: 0.00276
2024-11-17 00:54:49 : 31/80 | 52/68: 0.00158
2024-11-17 00:54:51 : 31/80 | 53/68: 0.00426
2024-11-17 00:54:53 : 31/80 | 54/68: 0.00143
2024-11-17 00:54:55 : 31/80 | 55/68: 0.00744
2024-11-17 00:54:57 : 31/80 | 56/68: 0.00450
2024-11-17 00:54:59 : 31/80 | 57/68: 0.00426
2024-11-17 00:55:02 : 31/80 | 58/68: 0.00300
2024-11-17 00:55:04 : 31/80 | 59/68: 0.00136
2024-11-17 00:55:06 : 31/80 | 60/68: 0.00280
2024-11-17 00:55:08 : 31/80 | 61/68: 0.00544
2024-11-17 00:55:10 : 31/80 | 62/68: 0.00486
2024-11-17 00:55:12 : 31/80 | 63/68: 0.00437
2024-11-17 00:55:15 : 31/80 | 64/68: 0.00290
2024-11-17 00:55:17 : 31/80 | 65/68: 0.00451
2024-11-17 00:55:19 : 31/80 | 66/68: 0.00384
2024-11-17 00:55:21 : 31/80 | 67/68: 0.00143
2024-11-17 00:56:07 : 31: Evaluation loss: 0.24560 | Pearson: 0.61900 | QWK:  0.47000
2024-11-17 00:56:09 : 32/80 | 0/68: 0.00296
2024-11-17 00:56:11 : 32/80 | 1/68: 0.00389
2024-11-17 00:56:13 : 32/80 | 2/68: 0.00292
2024-11-17 00:56:16 : 32/80 | 3/68: 0.00404
2024-11-17 00:56:18 : 32/80 | 4/68: 0.00233
2024-11-17 00:56:20 : 32/80 | 5/68: 0.00167
2024-11-17 00:56:22 : 32/80 | 6/68: 0.00365
2024-11-17 00:56:24 : 32/80 | 7/68: 0.00360
2024-11-17 00:56:26 : 32/80 | 8/68: 0.00280
2024-11-17 00:56:29 : 32/80 | 9/68: 0.00349
2024-11-17 00:56:31 : 32/80 | 10/68: 0.00201
2024-11-17 00:56:33 : 32/80 | 11/68: 0.00295
2024-11-17 00:56:35 : 32/80 | 12/68: 0.00197
2024-11-17 00:56:37 : 32/80 | 13/68: 0.00287
2024-11-17 00:56:40 : 32/80 | 14/68: 0.00383
2024-11-17 00:56:42 : 32/80 | 15/68: 0.00495
2024-11-17 00:56:44 : 32/80 | 16/68: 0.00250
2024-11-17 00:56:46 : 32/80 | 17/68: 0.00269
2024-11-17 00:56:48 : 32/80 | 18/68: 0.00230
2024-11-17 00:56:51 : 32/80 | 19/68: 0.00379
2024-11-17 00:56:53 : 32/80 | 20/68: 0.00672
2024-11-17 00:56:55 : 32/80 | 21/68: 0.00251
2024-11-17 00:56:57 : 32/80 | 22/68: 0.00268
2024-11-17 00:57:00 : 32/80 | 23/68: 0.00314
2024-11-17 00:57:02 : 32/80 | 24/68: 0.00153
2024-11-17 00:57:04 : 32/80 | 25/68: 0.00220
2024-11-17 00:57:06 : 32/80 | 26/68: 0.00343
2024-11-17 00:57:08 : 32/80 | 27/68: 0.00193
2024-11-17 00:57:10 : 32/80 | 28/68: 0.00222
2024-11-17 00:57:13 : 32/80 | 29/68: 0.00190
2024-11-17 00:57:15 : 32/80 | 30/68: 0.00181
2024-11-17 00:57:17 : 32/80 | 31/68: 0.00307
2024-11-17 00:57:19 : 32/80 | 32/68: 0.00369
2024-11-17 00:57:21 : 32/80 | 33/68: 0.00450
2024-11-17 00:57:23 : 32/80 | 34/68: 0.00462
2024-11-17 00:57:25 : 32/80 | 35/68: 0.00510
2024-11-17 00:57:27 : 32/80 | 36/68: 0.00437
2024-11-17 00:57:29 : 32/80 | 37/68: 0.00536
2024-11-17 00:57:31 : 32/80 | 38/68: 0.00265
2024-11-17 00:57:34 : 32/80 | 39/68: 0.00372
2024-11-17 00:57:36 : 32/80 | 40/68: 0.00375
2024-11-17 00:57:38 : 32/80 | 41/68: 0.00223
2024-11-17 00:57:40 : 32/80 | 42/68: 0.00247
2024-11-17 00:57:43 : 32/80 | 43/68: 0.00501
2024-11-17 00:57:45 : 32/80 | 44/68: 0.00345
2024-11-17 00:57:47 : 32/80 | 45/68: 0.00606
2024-11-17 00:57:49 : 32/80 | 46/68: 0.00377
2024-11-17 00:57:52 : 32/80 | 47/68: 0.00544
2024-11-17 00:57:54 : 32/80 | 48/68: 0.00495
2024-11-17 00:57:56 : 32/80 | 49/68: 0.00629
2024-11-17 00:57:58 : 32/80 | 50/68: 0.00300
2024-11-17 00:58:01 : 32/80 | 51/68: 0.00344
2024-11-17 00:58:03 : 32/80 | 52/68: 0.00293
2024-11-17 00:58:05 : 32/80 | 53/68: 0.00414
2024-11-17 00:58:07 : 32/80 | 54/68: 0.00521
2024-11-17 00:58:09 : 32/80 | 55/68: 0.00452
2024-11-17 00:58:11 : 32/80 | 56/68: 0.00349
2024-11-17 00:58:14 : 32/80 | 57/68: 0.00174
2024-11-17 00:58:16 : 32/80 | 58/68: 0.00485
2024-11-17 00:58:18 : 32/80 | 59/68: 0.00738
2024-11-17 00:58:20 : 32/80 | 60/68: 0.00371
2024-11-17 00:58:22 : 32/80 | 61/68: 0.00638
2024-11-17 00:58:24 : 32/80 | 62/68: 0.00407
2024-11-17 00:58:26 : 32/80 | 63/68: 0.00356
2024-11-17 00:58:29 : 32/80 | 64/68: 0.00342
2024-11-17 00:58:31 : 32/80 | 65/68: 0.00293
2024-11-17 00:58:33 : 32/80 | 66/68: 0.00429
2024-11-17 00:58:35 : 32/80 | 67/68: 0.00351
2024-11-17 00:59:21 : 32: Evaluation loss: 0.22778 | Pearson: 0.62700 | QWK:  0.49700
2024-11-17 00:59:23 : 33/80 | 0/68: 0.00687
2024-11-17 00:59:25 : 33/80 | 1/68: 0.00261
2024-11-17 00:59:27 : 33/80 | 2/68: 0.00746
2024-11-17 00:59:30 : 33/80 | 3/68: 0.00537
2024-11-17 00:59:32 : 33/80 | 4/68: 0.00417
2024-11-17 00:59:34 : 33/80 | 5/68: 0.00510
2024-11-17 00:59:36 : 33/80 | 6/68: 0.00741
2024-11-17 00:59:38 : 33/80 | 7/68: 0.00492
2024-11-17 00:59:41 : 33/80 | 8/68: 0.00535
2024-11-17 00:59:43 : 33/80 | 9/68: 0.00608
2024-11-17 00:59:45 : 33/80 | 10/68: 0.00234
2024-11-17 00:59:47 : 33/80 | 11/68: 0.00425
2024-11-17 00:59:49 : 33/80 | 12/68: 0.00399
2024-11-17 00:59:51 : 33/80 | 13/68: 0.00251
2024-11-17 00:59:53 : 33/80 | 14/68: 0.00266
2024-11-17 00:59:56 : 33/80 | 15/68: 0.00279
2024-11-17 00:59:58 : 33/80 | 16/68: 0.00570
2024-11-17 01:00:00 : 33/80 | 17/68: 0.00271
2024-11-17 01:00:02 : 33/80 | 18/68: 0.00297
2024-11-17 01:00:05 : 33/80 | 19/68: 0.00609
2024-11-17 01:00:07 : 33/80 | 20/68: 0.00427
2024-11-17 01:00:09 : 33/80 | 21/68: 0.00463
2024-11-17 01:00:11 : 33/80 | 22/68: 0.00687
2024-11-17 01:00:13 : 33/80 | 23/68: 0.00578
2024-11-17 01:00:15 : 33/80 | 24/68: 0.00228
2024-11-17 01:00:18 : 33/80 | 25/68: 0.00791
2024-11-17 01:00:20 : 33/80 | 26/68: 0.00741
2024-11-17 01:00:22 : 33/80 | 27/68: 0.00313
2024-11-17 01:00:24 : 33/80 | 28/68: 0.00364
2024-11-17 01:00:26 : 33/80 | 29/68: 0.00622
2024-11-17 01:00:28 : 33/80 | 30/68: 0.00363
2024-11-17 01:00:30 : 33/80 | 31/68: 0.00197
2024-11-17 01:00:32 : 33/80 | 32/68: 0.00644
2024-11-17 01:00:34 : 33/80 | 33/68: 0.00688
2024-11-17 01:00:36 : 33/80 | 34/68: 0.00073
2024-11-17 01:00:38 : 33/80 | 35/68: 0.00487
2024-11-17 01:00:41 : 33/80 | 36/68: 0.00322
2024-11-17 01:00:43 : 33/80 | 37/68: 0.00277
2024-11-17 01:00:45 : 33/80 | 38/68: 0.00778
2024-11-17 01:00:47 : 33/80 | 39/68: 0.00403
2024-11-17 01:00:49 : 33/80 | 40/68: 0.00443
2024-11-17 01:00:52 : 33/80 | 41/68: 0.00211
2024-11-17 01:00:54 : 33/80 | 42/68: 0.00538
2024-11-17 01:00:56 : 33/80 | 43/68: 0.00612
2024-11-17 01:00:58 : 33/80 | 44/68: 0.00463
2024-11-17 01:01:01 : 33/80 | 45/68: 0.00295
2024-11-17 01:01:03 : 33/80 | 46/68: 0.00792
2024-11-17 01:01:05 : 33/80 | 47/68: 0.00427
2024-11-17 01:01:07 : 33/80 | 48/68: 0.00298
2024-11-17 01:01:10 : 33/80 | 49/68: 0.00283
2024-11-17 01:01:12 : 33/80 | 50/68: 0.00217
2024-11-17 01:01:14 : 33/80 | 51/68: 0.00197
2024-11-17 01:01:16 : 33/80 | 52/68: 0.00419
2024-11-17 01:01:18 : 33/80 | 53/68: 0.00293
2024-11-17 01:01:21 : 33/80 | 54/68: 0.00377
2024-11-17 01:01:23 : 33/80 | 55/68: 0.00127
2024-11-17 01:01:25 : 33/80 | 56/68: 0.00216
2024-11-17 01:01:27 : 33/80 | 57/68: 0.00367
2024-11-17 01:01:29 : 33/80 | 58/68: 0.00241
2024-11-17 01:01:31 : 33/80 | 59/68: 0.00225
2024-11-17 01:01:33 : 33/80 | 60/68: 0.00295
2024-11-17 01:01:36 : 33/80 | 61/68: 0.00288
2024-11-17 01:01:38 : 33/80 | 62/68: 0.00428
2024-11-17 01:01:40 : 33/80 | 63/68: 0.00296
2024-11-17 01:01:42 : 33/80 | 64/68: 0.00177
2024-11-17 01:01:44 : 33/80 | 65/68: 0.00183
2024-11-17 01:01:47 : 33/80 | 66/68: 0.00195
2024-11-17 01:01:49 : 33/80 | 67/68: 0.00217
2024-11-17 01:02:34 : 33: Evaluation loss: 0.24033 | Pearson: 0.62000 | QWK:  0.49500
2024-11-17 01:02:37 : 34/80 | 0/68: 0.00600
2024-11-17 01:02:39 : 34/80 | 1/68: 0.00207
2024-11-17 01:02:41 : 34/80 | 2/68: 0.00200
2024-11-17 01:02:43 : 34/80 | 3/68: 0.00640
2024-11-17 01:02:45 : 34/80 | 4/68: 0.00397
2024-11-17 01:02:48 : 34/80 | 5/68: 0.00262
2024-11-17 01:02:50 : 34/80 | 6/68: 0.00385
2024-11-17 01:02:52 : 34/80 | 7/68: 0.00744
2024-11-17 01:02:54 : 34/80 | 8/68: 0.00321
2024-11-17 01:02:56 : 34/80 | 9/68: 0.00221
2024-11-17 01:02:59 : 34/80 | 10/68: 0.00303
2024-11-17 01:03:01 : 34/80 | 11/68: 0.00300
2024-11-17 01:03:03 : 34/80 | 12/68: 0.00389
2024-11-17 01:03:05 : 34/80 | 13/68: 0.00314
