2024-11-16 23:15:24 : ===================== 2024-11-16T23:15:24.497332 =====================
2024-11-16 23:15:24 : ===================== FINE-TUNING ON PROMPT 3 =====================
2024-11-16 23:15:24 : Settings: Namespace(data='init/asap_5_splits.csv', bert_model_path='../../../ix/ix_models/Multi-Scale-BERT-AES-Models/p8_3', chunk_sizes='90_30_130_10', prompt=[3], batch_size=16, epochs=80, sample=-1, learning_rate=6e-05, result_file='results/finetune/p3.txt', save_model='../../../ix/ix_models/Multi-Scale-BERT-AES-Models/p3/p3.pt', device='cuda', log=PosixPath('logs/finetune-p3.log'), comment='Using google-bert/bert-base-uncased. Removed the direct path to their finetuned word and chunk models.')
2024-11-16 23:15:24 : Additional Comments: Using google-bert/bert-base-uncased. Removed the direct path to their finetuned word and chunk models.
2024-11-16 23:15:28 : Train/Eval/Test: 1055/336/335
2024-11-16 23:15:28 : Started training loop for p3.pt
2024-11-16 23:15:32 : 1/80 | 0/66: 0.86877
2024-11-17 00:23:32 : 33/80 | 45/66: 0.00151
2024-11-17 00:23:33 : 33/80 | 46/66: 0.00325
2024-11-17 00:23:35 : 33/80 | 47/66: 0.00225
2024-11-17 00:23:36 : 33/80 | 48/66: 0.00186
2024-11-17 00:23:38 : 33/80 | 49/66: 0.00187
2024-11-17 00:23:39 : 33/80 | 50/66: 0.00313
2024-11-17 00:23:41 : 33/80 | 51/66: 0.00231
2024-11-17 00:23:42 : 33/80 | 52/66: 0.00357
2024-11-17 00:23:44 : 33/80 | 53/66: 0.00109
2024-11-17 00:23:45 : 33/80 | 54/66: 0.00311
2024-11-17 00:23:47 : 33/80 | 55/66: 0.00149
2024-11-17 00:23:48 : 33/80 | 56/66: 0.00338
2024-11-17 00:23:50 : 33/80 | 57/66: 0.00265
2024-11-17 00:23:51 : 33/80 | 58/66: 0.00154
2024-11-17 00:23:53 : 33/80 | 59/66: 0.00178
2024-11-17 00:23:54 : 33/80 | 60/66: 0.00475
2024-11-17 00:23:56 : 33/80 | 61/66: 0.00067
2024-11-17 00:23:57 : 33/80 | 62/66: 0.00107
2024-11-17 00:23:59 : 33/80 | 63/66: 0.00178
2024-11-17 00:24:00 : 33/80 | 64/66: 0.00257
2024-11-17 00:24:02 : 33/80 | 65/66: 0.00419
2024-11-17 00:24:28 : 33: Evaluation loss: 0.25348 | Pearson: 0.62500 | QWK:  0.44200
2024-11-17 00:24:29 : 34/80 | 0/66: 0.00798
2024-11-17 00:24:31 : 34/80 | 1/66: 0.00246
2024-11-17 00:24:33 : 34/80 | 2/66: 0.00256
2024-11-17 00:24:34 : 34/80 | 3/66: 0.00578
2024-11-17 00:24:36 : 34/80 | 4/66: 0.00329
2024-11-17 00:24:37 : 34/80 | 5/66: 0.00204
2024-11-17 00:24:38 : 34/80 | 6/66: 0.00240
2024-11-17 00:24:40 : 34/80 | 7/66: 0.00390
2024-11-17 00:24:42 : 34/80 | 8/66: 0.00163
2024-11-17 00:24:43 : 34/80 | 9/66: 0.00241
2024-11-17 00:24:44 : 34/80 | 10/66: 0.00101
2024-11-17 00:24:46 : 34/80 | 11/66: 0.00104
2024-11-17 00:24:47 : 34/80 | 12/66: 0.00180
2024-11-17 00:24:49 : 34/80 | 13/66: 0.00129
2024-11-17 00:24:50 : 34/80 | 14/66: 0.00207
2024-11-17 00:24:52 : 34/80 | 15/66: 0.00158
2024-11-17 00:24:53 : 34/80 | 16/66: 0.00165
2024-11-17 00:24:55 : 34/80 | 17/66: 0.00134
2024-11-17 00:24:56 : 34/80 | 18/66: 0.00076
2024-11-17 00:24:58 : 34/80 | 19/66: 0.00350
2024-11-17 00:24:59 : 34/80 | 20/66: 0.00119
2024-11-17 00:25:01 : 34/80 | 21/66: 0.00197
2024-11-17 00:25:02 : 34/80 | 22/66: 0.00130
2024-11-17 00:25:04 : 34/80 | 23/66: 0.00254
2024-11-17 00:25:05 : 34/80 | 24/66: 0.00244
2024-11-17 00:25:07 : 34/80 | 25/66: 0.00200
2024-11-17 00:25:08 : 34/80 | 26/66: 0.00284
2024-11-17 00:25:10 : 34/80 | 27/66: 0.00071
2024-11-17 00:25:11 : 34/80 | 28/66: 0.00224
2024-11-17 00:25:13 : 34/80 | 29/66: 0.00218
2024-11-17 00:25:14 : 34/80 | 30/66: 0.00063
2024-11-17 00:25:16 : 34/80 | 31/66: 0.00216
2024-11-17 00:25:17 : 34/80 | 32/66: 0.00476
2024-11-17 00:25:19 : 34/80 | 33/66: 0.00545
2024-11-17 00:25:20 : 34/80 | 34/66: 0.00276
2024-11-17 00:25:22 : 34/80 | 35/66: 0.00229
2024-11-17 00:25:23 : 34/80 | 36/66: 0.00114
2024-11-17 00:25:25 : 34/80 | 37/66: 0.00327
2024-11-17 00:25:26 : 34/80 | 38/66: 0.00345
2024-11-17 00:25:28 : 34/80 | 39/66: 0.00190
2024-11-17 00:25:29 : 34/80 | 40/66: 0.00296
2024-11-17 00:25:31 : 34/80 | 41/66: 0.00313
2024-11-17 00:25:32 : 34/80 | 42/66: 0.00249
2024-11-17 00:25:34 : 34/80 | 43/66: 0.00206
2024-11-17 00:25:35 : 34/80 | 44/66: 0.00255
2024-11-17 00:25:37 : 34/80 | 45/66: 0.00191
2024-11-17 00:25:38 : 34/80 | 46/66: 0.00496
2024-11-17 00:25:40 : 34/80 | 47/66: 0.00263
2024-11-17 00:25:41 : 34/80 | 48/66: 0.00514
2024-11-17 00:25:43 : 34/80 | 49/66: 0.00268
2024-11-17 00:25:44 : 34/80 | 50/66: 0.00147
2024-11-17 00:25:46 : 34/80 | 51/66: 0.00101
2024-11-17 00:25:47 : 34/80 | 52/66: 0.00669
2024-11-17 00:25:49 : 34/80 | 53/66: 0.00143
2024-11-17 00:25:50 : 34/80 | 54/66: 0.00256
2024-11-17 00:25:52 : 34/80 | 55/66: 0.00246
2024-11-17 00:25:53 : 34/80 | 56/66: 0.00255
2024-11-17 00:25:55 : 34/80 | 57/66: 0.00200
2024-11-17 00:25:56 : 34/80 | 58/66: 0.00281
2024-11-17 00:25:58 : 34/80 | 59/66: 0.00249
2024-11-17 00:25:59 : 34/80 | 60/66: 0.00117
2024-11-17 00:26:00 : 34/80 | 61/66: 0.00224
2024-11-17 00:26:02 : 34/80 | 62/66: 0.00108
2024-11-17 00:26:03 : 34/80 | 63/66: 0.00272
2024-11-17 00:26:05 : 34/80 | 64/66: 0.00172
2024-11-17 00:26:06 : 34/80 | 65/66: 0.00496
2024-11-17 00:26:33 : 34: Evaluation loss: 0.24893 | Pearson: 0.62800 | QWK:  0.44700
2024-11-17 00:26:34 : 35/80 | 0/66: 0.00541
2024-11-17 00:26:35 : 35/80 | 1/66: 0.00459
2024-11-17 00:26:37 : 35/80 | 2/66: 0.00483
2024-11-17 00:26:38 : 35/80 | 3/66: 0.00462
2024-11-17 00:26:40 : 35/80 | 4/66: 0.00800
2024-11-17 00:26:41 : 35/80 | 5/66: 0.00200
2024-11-17 00:26:43 : 35/80 | 6/66: 0.00135
2024-11-17 00:26:44 : 35/80 | 7/66: 0.00483
2024-11-17 00:26:46 : 35/80 | 8/66: 0.00646
2024-11-17 00:26:47 : 35/80 | 9/66: 0.00306
2024-11-17 00:26:49 : 35/80 | 10/66: 0.00426
2024-11-17 00:26:50 : 35/80 | 11/66: 0.00312
2024-11-17 00:26:52 : 35/80 | 12/66: 0.00446
2024-11-17 00:26:53 : 35/80 | 13/66: 0.00260
2024-11-17 00:26:55 : 35/80 | 14/66: 0.00251
2024-11-17 00:26:56 : 35/80 | 15/66: 0.00087
2024-11-17 00:26:58 : 35/80 | 16/66: 0.00278
2024-11-17 00:26:59 : 35/80 | 17/66: 0.00718
2024-11-17 00:27:01 : 35/80 | 18/66: 0.00153
2024-11-17 00:27:02 : 35/80 | 19/66: 0.00144
2024-11-17 00:27:04 : 35/80 | 20/66: 0.00654
2024-11-17 00:27:05 : 35/80 | 21/66: 0.00331
2024-11-17 00:27:07 : 35/80 | 22/66: 0.00168
2024-11-17 00:27:08 : 35/80 | 23/66: 0.00242
2024-11-17 00:27:10 : 35/80 | 24/66: 0.00552
2024-11-17 00:27:11 : 35/80 | 25/66: 0.00393
2024-11-17 00:27:13 : 35/80 | 26/66: 0.00097
2024-11-17 00:27:14 : 35/80 | 27/66: 0.00112
2024-11-17 00:27:16 : 35/80 | 28/66: 0.00385
2024-11-17 00:27:17 : 35/80 | 29/66: 0.00294
2024-11-17 00:27:19 : 35/80 | 30/66: 0.00089
2024-11-17 00:27:20 : 35/80 | 31/66: 0.00152
2024-11-17 00:27:21 : 35/80 | 32/66: 0.00066
2024-11-17 00:27:23 : 35/80 | 33/66: 0.00347
2024-11-17 00:27:24 : 35/80 | 34/66: 0.00236
2024-11-17 00:27:26 : 35/80 | 35/66: 0.00226
2024-11-17 00:27:27 : 35/80 | 36/66: 0.00138
2024-11-17 00:27:29 : 35/80 | 37/66: 0.00322
2024-11-17 00:27:30 : 35/80 | 38/66: 0.00488
2024-11-17 00:27:32 : 35/80 | 39/66: 0.00149
2024-11-17 00:27:33 : 35/80 | 40/66: 0.00232
2024-11-17 00:27:35 : 35/80 | 41/66: 0.00149
2024-11-17 00:27:36 : 35/80 | 42/66: 0.00242
2024-11-17 00:27:38 : 35/80 | 43/66: 0.00404
2024-11-17 00:27:39 : 35/80 | 44/66: 0.00134
2024-11-17 00:27:41 : 35/80 | 45/66: 0.00242
2024-11-17 00:27:42 : 35/80 | 46/66: 0.00260
2024-11-17 00:27:44 : 35/80 | 47/66: 0.00220
2024-11-17 00:27:45 : 35/80 | 48/66: 0.00101
2024-11-17 00:27:47 : 35/80 | 49/66: 0.00245
2024-11-17 00:27:48 : 35/80 | 50/66: 0.00221
2024-11-17 00:27:50 : 35/80 | 51/66: 0.00186
2024-11-17 00:27:51 : 35/80 | 52/66: 0.00136
2024-11-17 00:27:53 : 35/80 | 53/66: 0.00216
2024-11-17 00:27:54 : 35/80 | 54/66: 0.00372
2024-11-17 00:27:56 : 35/80 | 55/66: 0.00140
2024-11-17 00:27:57 : 35/80 | 56/66: 0.00211
2024-11-17 00:27:59 : 35/80 | 57/66: 0.00252
2024-11-17 00:28:00 : 35/80 | 58/66: 0.00361
2024-11-17 00:28:02 : 35/80 | 59/66: 0.00128
2024-11-17 00:28:03 : 35/80 | 60/66: 0.00223
2024-11-17 00:28:05 : 35/80 | 61/66: 0.00165
2024-11-17 00:28:06 : 35/80 | 62/66: 0.00262
2024-11-17 00:28:08 : 35/80 | 63/66: 0.00187
2024-11-17 00:28:09 : 35/80 | 64/66: 0.00225
2024-11-17 00:28:11 : 35/80 | 65/66: 0.00382
2024-11-17 00:28:35 : 35: Evaluation loss: 0.24026 | Pearson: 0.61000 | QWK:  0.48000
2024-11-17 00:28:37 : 36/80 | 0/66: 0.00739
2024-11-17 00:28:38 : 36/80 | 1/66: 0.01133
2024-11-17 00:28:40 : 36/80 | 2/66: 0.00342
2024-11-17 00:28:41 : 36/80 | 3/66: 0.00409
2024-11-17 00:28:43 : 36/80 | 4/66: 0.00941
2024-11-17 00:28:44 : 36/80 | 5/66: 0.00450
2024-11-17 00:28:46 : 36/80 | 6/66: 0.00250
2024-11-17 00:28:47 : 36/80 | 7/66: 0.00126
2024-11-17 00:28:49 : 36/80 | 8/66: 0.00230
2024-11-17 00:28:50 : 36/80 | 9/66: 0.00102
2024-11-17 00:28:52 : 36/80 | 10/66: 0.00329
2024-11-17 00:28:53 : 36/80 | 11/66: 0.00428
2024-11-17 00:28:55 : 36/80 | 12/66: 0.00399
2024-11-17 00:28:56 : 36/80 | 13/66: 0.00394
2024-11-17 00:28:58 : 36/80 | 14/66: 0.00316
2024-11-17 00:28:59 : 36/80 | 15/66: 0.00144
2024-11-17 00:29:01 : 36/80 | 16/66: 0.00262
2024-11-17 00:29:02 : 36/80 | 17/66: 0.00289
2024-11-17 00:29:04 : 36/80 | 18/66: 0.00352
2024-11-17 00:29:05 : 36/80 | 19/66: 0.00542
2024-11-17 00:29:07 : 36/80 | 20/66: 0.00231
2024-11-17 00:29:08 : 36/80 | 21/66: 0.00246
2024-11-17 00:29:10 : 36/80 | 22/66: 0.00184
2024-11-17 00:29:11 : 36/80 | 23/66: 0.00168
2024-11-17 00:29:13 : 36/80 | 24/66: 0.00175
2024-11-17 00:29:14 : 36/80 | 25/66: 0.00279
2024-11-17 00:29:16 : 36/80 | 26/66: 0.00128
2024-11-17 00:29:17 : 36/80 | 27/66: 0.00403
2024-11-17 00:29:19 : 36/80 | 28/66: 0.00117
2024-11-17 00:29:20 : 36/80 | 29/66: 0.00130
2024-11-17 00:29:22 : 36/80 | 30/66: 0.00247
2024-11-17 00:29:23 : 36/80 | 31/66: 0.00111
2024-11-17 00:29:25 : 36/80 | 32/66: 0.00068
2024-11-17 00:29:26 : 36/80 | 33/66: 0.00139
2024-11-17 00:29:27 : 36/80 | 34/66: 0.00171
2024-11-17 00:29:29 : 36/80 | 35/66: 0.00054
2024-11-17 00:29:31 : 36/80 | 36/66: 0.00141
2024-11-17 00:29:32 : 36/80 | 37/66: 0.00098
2024-11-17 00:29:33 : 36/80 | 38/66: 0.00241
2024-11-17 00:29:35 : 36/80 | 39/66: 0.00319
2024-11-17 00:29:36 : 36/80 | 40/66: 0.00191
2024-11-17 00:29:38 : 36/80 | 41/66: 0.00164
2024-11-17 00:29:39 : 36/80 | 42/66: 0.00167
2024-11-17 00:29:41 : 36/80 | 43/66: 0.00164
2024-11-17 00:29:42 : 36/80 | 44/66: 0.00310
2024-11-17 00:29:44 : 36/80 | 45/66: 0.00301
2024-11-17 00:29:45 : 36/80 | 46/66: 0.00179
2024-11-17 00:29:47 : 36/80 | 47/66: 0.00100
2024-11-17 00:29:48 : 36/80 | 48/66: 0.00264
2024-11-17 00:29:50 : 36/80 | 49/66: 0.00215
2024-11-17 00:29:51 : 36/80 | 50/66: 0.00251
2024-11-17 00:29:53 : 36/80 | 51/66: 0.00154
2024-11-17 00:29:54 : 36/80 | 52/66: 0.00173
2024-11-17 00:29:56 : 36/80 | 53/66: 0.00191
2024-11-17 00:29:57 : 36/80 | 54/66: 0.00338
2024-11-17 00:29:59 : 36/80 | 55/66: 0.00163
2024-11-17 00:30:00 : 36/80 | 56/66: 0.00121
2024-11-17 00:30:02 : 36/80 | 57/66: 0.00157
2024-11-17 00:30:03 : 36/80 | 58/66: 0.00084
2024-11-17 00:30:05 : 36/80 | 59/66: 0.00279
2024-11-17 00:30:06 : 36/80 | 60/66: 0.00212
2024-11-17 00:30:08 : 36/80 | 61/66: 0.00059
2024-11-17 00:30:09 : 36/80 | 62/66: 0.00207
2024-11-17 00:30:11 : 36/80 | 63/66: 0.00201
2024-11-17 00:30:12 : 36/80 | 64/66: 0.00119
2024-11-17 00:30:14 : 36/80 | 65/66: 0.00092
2024-11-17 00:30:39 : 36: Evaluation loss: 0.25746 | Pearson: 0.61000 | QWK:  0.47000
2024-11-17 00:30:40 : 37/80 | 0/66: 0.00348
2024-11-17 00:30:42 : 37/80 | 1/66: 0.00517
2024-11-17 00:30:43 : 37/80 | 2/66: 0.00230
2024-11-17 00:30:45 : 37/80 | 3/66: 0.00127
2024-11-17 00:30:46 : 37/80 | 4/66: 0.00311
2024-11-17 00:30:48 : 37/80 | 5/66: 0.00680
2024-11-17 00:30:49 : 37/80 | 6/66: 0.00371
2024-11-17 00:30:51 : 37/80 | 7/66: 0.00343
2024-11-17 00:30:52 : 37/80 | 8/66: 0.00498
2024-11-17 00:30:54 : 37/80 | 9/66: 0.00265
2024-11-17 00:30:55 : 37/80 | 10/66: 0.00236
2024-11-17 00:30:57 : 37/80 | 11/66: 0.00178
2024-11-17 00:30:58 : 37/80 | 12/66: 0.00464
2024-11-17 00:31:00 : 37/80 | 13/66: 0.00479
2024-11-17 00:31:01 : 37/80 | 14/66: 0.00348
2024-11-17 00:31:03 : 37/80 | 15/66: 0.00220
2024-11-17 00:31:04 : 37/80 | 16/66: 0.00092
2024-11-17 00:31:06 : 37/80 | 17/66: 0.00164
2024-11-17 00:31:07 : 37/80 | 18/66: 0.00188
2024-11-17 00:31:09 : 37/80 | 19/66: 0.00137
2024-11-17 00:31:10 : 37/80 | 20/66: 0.00136
2024-11-17 00:31:12 : 37/80 | 21/66: 0.00198
2024-11-17 00:31:13 : 37/80 | 22/66: 0.00177
2024-11-17 00:31:14 : 37/80 | 23/66: 0.00170
2024-11-17 00:31:16 : 37/80 | 24/66: 0.00085
2024-11-17 00:31:17 : 37/80 | 25/66: 0.00169
2024-11-17 00:31:19 : 37/80 | 26/66: 0.00169
2024-11-17 00:31:20 : 37/80 | 27/66: 0.00157
2024-11-17 00:31:22 : 37/80 | 28/66: 0.00068
2024-11-17 00:31:23 : 37/80 | 29/66: 0.00114
2024-11-17 00:31:25 : 37/80 | 30/66: 0.00120
2024-11-17 00:31:26 : 37/80 | 31/66: 0.00117
2024-11-17 00:31:28 : 37/80 | 32/66: 0.00183
2024-11-17 00:31:29 : 37/80 | 33/66: 0.00258
2024-11-17 00:31:31 : 37/80 | 34/66: 0.00279
2024-11-17 00:31:32 : 37/80 | 35/66: 0.00131
2024-11-17 00:31:34 : 37/80 | 36/66: 0.00154
2024-11-17 00:31:35 : 37/80 | 37/66: 0.00114
2024-11-17 00:31:37 : 37/80 | 38/66: 0.00135
2024-11-17 00:31:38 : 37/80 | 39/66: 0.00129
2024-11-17 00:31:40 : 37/80 | 40/66: 0.00248
2024-11-17 00:31:41 : 37/80 | 41/66: 0.00237
2024-11-17 00:31:43 : 37/80 | 42/66: 0.00142
2024-11-17 00:31:44 : 37/80 | 43/66: 0.00099
2024-11-17 00:31:46 : 37/80 | 44/66: 0.00219
2024-11-17 00:31:47 : 37/80 | 45/66: 0.00229
2024-11-17 00:31:49 : 37/80 | 46/66: 0.00239
2024-11-17 00:31:50 : 37/80 | 47/66: 0.00222
2024-11-17 00:31:52 : 37/80 | 48/66: 0.00197
2024-11-17 00:31:53 : 37/80 | 49/66: 0.00150
2024-11-17 00:31:55 : 37/80 | 50/66: 0.00203
2024-11-17 00:31:56 : 37/80 | 51/66: 0.00229
2024-11-17 00:31:58 : 37/80 | 52/66: 0.00312
2024-11-17 00:31:59 : 37/80 | 53/66: 0.00137
2024-11-17 00:32:01 : 37/80 | 54/66: 0.00305
2024-11-17 00:32:02 : 37/80 | 55/66: 0.00242
2024-11-17 00:32:04 : 37/80 | 56/66: 0.00165
2024-11-17 00:32:05 : 37/80 | 57/66: 0.00106
2024-11-17 00:32:07 : 37/80 | 58/66: 0.00213
2024-11-17 00:32:08 : 37/80 | 59/66: 0.00185
2024-11-17 00:32:10 : 37/80 | 60/66: 0.00217
2024-11-17 00:32:11 : 37/80 | 61/66: 0.00133
2024-11-17 00:32:13 : 37/80 | 62/66: 0.00269
2024-11-17 00:32:14 : 37/80 | 63/66: 0.00131
2024-11-17 00:32:16 : 37/80 | 64/66: 0.00139
2024-11-17 00:32:17 : 37/80 | 65/66: 0.00058
2024-11-17 00:32:43 : 37: Evaluation loss: 0.24912 | Pearson: 0.60700 | QWK:  0.48000
2024-11-17 00:32:44 : 38/80 | 0/66: 0.00528
2024-11-17 00:32:46 : 38/80 | 1/66: 0.00259
2024-11-17 00:32:47 : 38/80 | 2/66: 0.00605
2024-11-17 00:32:49 : 38/80 | 3/66: 0.00235
2024-11-17 00:32:50 : 38/80 | 4/66: 0.00270
2024-11-17 00:32:52 : 38/80 | 5/66: 0.00297
2024-11-17 00:32:53 : 38/80 | 6/66: 0.00147
2024-11-17 00:32:54 : 38/80 | 7/66: 0.00431
2024-11-17 00:32:56 : 38/80 | 8/66: 0.00210
2024-11-17 00:32:57 : 38/80 | 9/66: 0.00197
2024-11-17 00:32:59 : 38/80 | 10/66: 0.00288
2024-11-17 00:33:00 : 38/80 | 11/66: 0.00426
2024-11-17 00:33:02 : 38/80 | 12/66: 0.00277
2024-11-17 00:33:03 : 38/80 | 13/66: 0.00112
2024-11-17 00:33:05 : 38/80 | 14/66: 0.00250
2024-11-17 00:33:06 : 38/80 | 15/66: 0.00353
2024-11-17 00:33:08 : 38/80 | 16/66: 0.00403
2024-11-17 00:33:09 : 38/80 | 17/66: 0.00314
2024-11-17 00:33:11 : 38/80 | 18/66: 0.00324
2024-11-17 00:33:12 : 38/80 | 19/66: 0.00335
2024-11-17 00:33:14 : 38/80 | 20/66: 0.00179
2024-11-17 00:33:15 : 38/80 | 21/66: 0.00144
2024-11-17 00:33:17 : 38/80 | 22/66: 0.00263
2024-11-17 00:33:18 : 38/80 | 23/66: 0.00284
2024-11-17 00:33:20 : 38/80 | 24/66: 0.00143
2024-11-17 00:33:21 : 38/80 | 25/66: 0.00129
2024-11-17 00:33:22 : 38/80 | 26/66: 0.00174
2024-11-17 00:33:24 : 38/80 | 27/66: 0.00153
2024-11-17 00:33:26 : 38/80 | 28/66: 0.00224
2024-11-17 00:33:27 : 38/80 | 29/66: 0.00137
2024-11-17 00:33:28 : 38/80 | 30/66: 0.00254
2024-11-17 00:33:30 : 38/80 | 31/66: 0.00156
2024-11-17 00:33:31 : 38/80 | 32/66: 0.00242
2024-11-17 00:33:33 : 38/80 | 33/66: 0.00225
2024-11-17 00:33:34 : 38/80 | 34/66: 0.00138
2024-11-17 00:33:36 : 38/80 | 35/66: 0.00197
2024-11-17 00:33:37 : 38/80 | 36/66: 0.00134
2024-11-17 00:33:39 : 38/80 | 37/66: 0.00166
2024-11-17 00:33:40 : 38/80 | 38/66: 0.00179
2024-11-17 00:33:42 : 38/80 | 39/66: 0.00149
2024-11-17 00:33:43 : 38/80 | 40/66: 0.00265
2024-11-17 00:33:45 : 38/80 | 41/66: 0.00146
2024-11-17 00:33:46 : 38/80 | 42/66: 0.00203
2024-11-17 00:33:48 : 38/80 | 43/66: 0.00176
2024-11-17 00:33:49 : 38/80 | 44/66: 0.00279
2024-11-17 00:33:51 : 38/80 | 45/66: 0.00267
2024-11-17 00:33:52 : 38/80 | 46/66: 0.00316
2024-11-17 00:33:54 : 38/80 | 47/66: 0.00179
2024-11-17 00:33:55 : 38/80 | 48/66: 0.00166
2024-11-17 00:33:57 : 38/80 | 49/66: 0.00242
2024-11-17 00:33:58 : 38/80 | 50/66: 0.00221
2024-11-17 00:34:00 : 38/80 | 51/66: 0.00121
2024-11-17 00:34:01 : 38/80 | 52/66: 0.00128
2024-11-17 00:34:03 : 38/80 | 53/66: 0.00229
2024-11-17 00:34:04 : 38/80 | 54/66: 0.00125
2024-11-17 00:34:06 : 38/80 | 55/66: 0.00155
2024-11-17 00:34:07 : 38/80 | 56/66: 0.00245
2024-11-17 00:34:09 : 38/80 | 57/66: 0.00339
2024-11-17 00:34:10 : 38/80 | 58/66: 0.00119
2024-11-17 00:34:12 : 38/80 | 59/66: 0.00140
2024-11-17 00:34:13 : 38/80 | 60/66: 0.00372
2024-11-17 00:34:15 : 38/80 | 61/66: 0.00102
2024-11-17 00:34:16 : 38/80 | 62/66: 0.00194
2024-11-17 00:34:18 : 38/80 | 63/66: 0.00184
2024-11-17 00:34:19 : 38/80 | 64/66: 0.00166
2024-11-17 00:34:21 : 38/80 | 65/66: 0.00157
2024-11-17 00:34:47 : 38: Evaluation loss: 0.25865 | Pearson: 0.61200 | QWK:  0.45000
2024-11-17 00:34:48 : 39/80 | 0/66: 0.00821
2024-11-17 00:34:49 : 39/80 | 1/66: 0.01055
2024-11-17 00:34:51 : 39/80 | 2/66: 0.00475
2024-11-17 00:34:52 : 39/80 | 3/66: 0.00574
2024-11-17 00:34:54 : 39/80 | 4/66: 0.00535
2024-11-17 00:34:55 : 39/80 | 5/66: 0.00560
2024-11-17 00:34:57 : 39/80 | 6/66: 0.00315
2024-11-17 00:34:58 : 39/80 | 7/66: 0.00220
2024-11-17 00:35:00 : 39/80 | 8/66: 0.00100
2024-11-17 00:35:01 : 39/80 | 9/66: 0.00311
2024-11-17 00:35:03 : 39/80 | 10/66: 0.00368
2024-11-17 00:35:04 : 39/80 | 11/66: 0.00262
2024-11-17 00:35:06 : 39/80 | 12/66: 0.00194
2024-11-17 00:35:07 : 39/80 | 13/66: 0.00287
2024-11-17 00:35:09 : 39/80 | 14/66: 0.00257
2024-11-17 00:35:10 : 39/80 | 15/66: 0.00201
2024-11-17 00:35:11 : 39/80 | 16/66: 0.00138
2024-11-17 00:35:13 : 39/80 | 17/66: 0.00150
2024-11-17 00:35:14 : 39/80 | 18/66: 0.00033
2024-11-17 00:35:16 : 39/80 | 19/66: 0.00146
2024-11-17 00:35:17 : 39/80 | 20/66: 0.00246
2024-11-17 00:35:19 : 39/80 | 21/66: 0.00100
2024-11-17 00:35:20 : 39/80 | 22/66: 0.00218
2024-11-17 00:35:22 : 39/80 | 23/66: 0.00091
2024-11-17 00:35:23 : 39/80 | 24/66: 0.00123
2024-11-17 00:35:25 : 39/80 | 25/66: 0.00103
2024-11-17 00:35:26 : 39/80 | 26/66: 0.00310
2024-11-17 00:35:28 : 39/80 | 27/66: 0.00074
2024-11-17 00:35:29 : 39/80 | 28/66: 0.00192
2024-11-17 00:35:31 : 39/80 | 29/66: 0.00089
2024-11-17 00:35:32 : 39/80 | 30/66: 0.00227
2024-11-17 00:35:34 : 39/80 | 31/66: 0.00074
2024-11-17 00:35:35 : 39/80 | 32/66: 0.00118
2024-11-17 00:35:37 : 39/80 | 33/66: 0.00241
2024-11-17 00:35:38 : 39/80 | 34/66: 0.00138
2024-11-17 00:35:40 : 39/80 | 35/66: 0.00098
2024-11-17 00:35:41 : 39/80 | 36/66: 0.00075
2024-11-17 00:35:42 : 39/80 | 37/66: 0.00177
2024-11-17 00:35:44 : 39/80 | 38/66: 0.00298
2024-11-17 00:35:45 : 39/80 | 39/66: 0.00137
2024-11-17 00:35:47 : 39/80 | 40/66: 0.00048
2024-11-17 00:35:48 : 39/80 | 41/66: 0.00188
2024-11-17 00:35:50 : 39/80 | 42/66: 0.00131
2024-11-17 00:35:51 : 39/80 | 43/66: 0.00134
2024-11-17 00:35:53 : 39/80 | 44/66: 0.00122
2024-11-17 00:35:54 : 39/80 | 45/66: 0.00114
2024-11-17 00:35:56 : 39/80 | 46/66: 0.00461
2024-11-17 00:35:57 : 39/80 | 47/66: 0.00242
2024-11-17 00:35:59 : 39/80 | 48/66: 0.00294
2024-11-17 00:36:00 : 39/80 | 49/66: 0.00404
2024-11-17 00:36:02 : 39/80 | 50/66: 0.00215
2024-11-17 00:36:03 : 39/80 | 51/66: 0.00489
2024-11-17 00:36:05 : 39/80 | 52/66: 0.00318
2024-11-17 00:36:06 : 39/80 | 53/66: 0.00343
2024-11-17 00:36:08 : 39/80 | 54/66: 0.00190
2024-11-17 00:36:09 : 39/80 | 55/66: 0.00180
2024-11-17 00:36:11 : 39/80 | 56/66: 0.00255
2024-11-17 00:36:12 : 39/80 | 57/66: 0.00207
2024-11-17 00:36:14 : 39/80 | 58/66: 0.00154
2024-11-17 00:36:15 : 39/80 | 59/66: 0.00282
2024-11-17 00:36:17 : 39/80 | 60/66: 0.00395
2024-11-17 00:36:18 : 39/80 | 61/66: 0.00097
2024-11-17 00:36:20 : 39/80 | 62/66: 0.00083
2024-11-17 00:36:21 : 39/80 | 63/66: 0.00093
2024-11-17 00:36:23 : 39/80 | 64/66: 0.00227
2024-11-17 00:36:24 : 39/80 | 65/66: 0.00210
2024-11-17 00:36:50 : 39: Evaluation loss: 0.26577 | Pearson: 0.61500 | QWK:  0.44800
2024-11-17 00:36:52 : 40/80 | 0/66: 0.01181
2024-11-17 00:36:53 : 40/80 | 1/66: 0.00861
2024-11-17 00:36:55 : 40/80 | 2/66: 0.00482
2024-11-17 00:36:56 : 40/80 | 3/66: 0.00360
2024-11-17 00:36:58 : 40/80 | 4/66: 0.00480
2024-11-17 00:36:59 : 40/80 | 5/66: 0.00258
